level_0,level_1,tracks,artists,Score
18,10733,0.0,1.0,1.0
18,10734,0.0,1.0,1.0
18,10735,0.0,1.0,1.0
18,10736,0.0,1.0,1.0
18,11342,0.0,1.0,1.0
18,11343,0.0,1.0,1.0
18,11376,0.0,1.0,1.0
18,11377,0.0,1.0,1.0
18,11426,0.0,1.0,1.0
19,989,0.0,1.0,1.0
19,990,0.0,1.0,1.0
19,991,0.0,1.0,1.0
19,992,0.0,1.0,1.0
19,993,0.0,1.0,1.0
19,994,0.0,1.0,1.0
19,995,0.0,1.0,1.0
19,996,0.0,1.0,1.0
19,997,0.0,1.0,1.0
19,998,0.0,1.0,1.0
19,999,0.0,1.0,1.0
19,1000,0.0,1.0,1.0
19,1001,0.0,1.0,1.0
19,1002,0.0,1.0,1.0
19,1003,0.0,1.0,1.0
20,1004,1.0,0.0,1.0
20,1005,1.0,0.0,1.0
20,1006,1.0,0.0,1.0
20,1007,1.0,0.0,1.0
20,1008,1.0,0.0,1.0
20,1009,1.0,0.0,1.0
20,1010,1.0,0.0,1.0
20,1011,1.0,0.0,1.0
20,1012,1.0,0.0,1.0
20,1013,1.0,0.0,1.0
20,1014,1.0,0.0,1.0
20,1015,1.0,0.0,1.0
20,1016,1.0,0.0,1.0
20,1017,1.0,0.0,1.0
20,1018,1.0,0.0,1.0
20,1019,1.0,0.0,1.0
20,1020,1.0,0.0,1.0
21,1021,0.0,1.0,1.0
21,1022,0.0,1.0,1.0
21,1023,0.0,1.0,1.0
21,1024,0.0,1.0,1.0
21,1025,0.0,1.0,1.0
21,1026,0.0,1.0,1.0
21,1027,0.0,1.0,1.0
21,1028,0.0,1.0,1.0
21,1029,0.0,1.0,1.0
21,1030,0.0,1.0,1.0
21,1031,0.0,1.0,1.0
22,1032,1.0,0.0,1.0
22,1033,1.0,0.0,1.0
22,1034,1.0,0.0,1.0
22,1035,1.0,0.0,1.0
22,1036,1.0,0.0,1.0
22,1037,1.0,0.0,1.0
22,1038,1.0,0.0,1.0
22,1039,1.0,0.0,1.0
22,9460,0.0,1.0,1.0
22,10502,1.0,0.0,1.0
23,1041,1.0,0.0,1.0
23,9460,0.0,1.0,1.0
23,10947,1.0,0.0,1.0
23,10948,1.0,0.0,1.0
23,10949,1.0,0.0,1.0
23,14822,1.0,0.0,1.0
23,14823,1.0,0.0,1.0
23,14824,1.0,0.0,1.0
23,14825,1.0,0.0,1.0
23,14826,1.0,0.0,1.0
24,1043,1.0,0.0,1.0
24,1044,1.0,0.0,1.0
24,1045,1.0,0.0,1.0
24,8881,1.0,0.0,1.0
24,8882,1.0,0.0,1.0
24,8883,1.0,0.0,1.0
24,8884,1.0,0.0,1.0
24,8885,1.0,0.0,1.0
24,8886,1.0,0.0,1.0
24,8887,1.0,0.0,1.0
24,8888,1.0,0.0,1.0
24,8889,1.0,0.0,1.0
24,8890,1.0,0.0,1.0
24,9460,0.0,1.0,1.0
24,10778,1.0,0.0,1.0
24,10779,1.0,0.0,1.0
24,10780,1.0,0.0,1.0
24,10781,1.0,0.0,1.0
24,10782,1.0,0.0,1.0
24,10783,1.0,0.0,1.0
24,10784,1.0,0.0,1.0
24,10785,1.0,0.0,1.0
24,10786,1.0,0.0,1.0
24,10787,1.0,0.0,1.0
24,10788,1.0,0.0,1.0
24,10789,1.0,0.0,1.0
24,10790,1.0,0.0,1.0
24,10791,1.0,0.0,1.0
24,10792,1.0,0.0,1.0
24,10793,1.0,0.0,1.0
24,10794,1.0,0.0,1.0
24,10795,1.0,0.0,1.0
24,10796,1.0,0.0,1.0
24,10797,1.0,0.0,1.0
24,10798,1.0,0.0,1.0
24,10799,1.0,0.0,1.0
24,10800,1.0,0.0,1.0
24,10801,1.0,0.0,1.0
24,10802,1.0,0.0,1.0
24,10803,1.0,0.0,1.0
24,10804,1.0,0.0,1.0
24,10805,1.0,0.0,1.0
24,10806,1.0,0.0,1.0
24,10807,1.0,0.0,1.0
24,10808,1.0,0.0,1.0
24,10809,1.0,0.0,1.0
24,10810,1.0,0.0,1.0
24,10811,1.0,0.0,1.0
24,10812,1.0,0.0,1.0
24,10813,1.0,0.0,1.0
25,1078,1.0,0.0,1.0
25,1079,1.0,0.0,1.0
25,9460,0.0,1.0,1.0
25,11662,1.0,0.0,1.0
25,11663,1.0,0.0,1.0
25,13139,1.0,0.0,1.0
25,13140,1.0,0.0,1.0
25,13141,1.0,0.0,1.0
25,13142,1.0,0.0,1.0
25,13143,1.0,0.0,1.0
25,13144,1.0,0.0,1.0
25,13145,1.0,0.0,1.0
25,13146,1.0,0.0,1.0
25,13147,1.0,0.0,1.0
25,13148,1.0,0.0,1.0
25,13149,1.0,0.0,1.0
25,13150,1.0,0.0,1.0
25,13151,1.0,0.0,1.0
25,13152,1.0,0.0,1.0
25,13153,1.0,0.0,1.0
26,1080,1.0,0.0,1.0
26,1081,1.0,0.0,1.0
26,1082,1.0,0.0,1.0
26,9460,0.0,1.0,1.0
26,11353,1.0,0.0,1.0
26,11354,1.0,0.0,1.0
26,11757,1.0,0.0,1.0
26,13717,1.0,0.0,1.0
26,13718,1.0,0.0,1.0
26,13719,1.0,0.0,1.0
26,13720,1.0,0.0,1.0
26,13721,1.0,0.0,1.0
26,13722,1.0,0.0,1.0
26,13723,1.0,0.0,1.0
26,13724,1.0,0.0,1.0
26,13725,1.0,0.0,1.0
26,13726,1.0,0.0,1.0
26,13727,1.0,0.0,1.0
26,13728,1.0,0.0,1.0
26,13729,1.0,0.0,1.0
26,13730,1.0,0.0,1.0
26,13731,1.0,0.0,1.0
26,13732,1.0,0.0,1.0
26,13733,1.0,0.0,1.0
26,13734,1.0,0.0,1.0
26,13735,1.0,0.0,1.0
26,13736,1.0,0.0,1.0
26,13737,1.0,0.0,1.0
26,13738,1.0,0.0,1.0
26,13739,1.0,0.0,1.0
26,13740,1.0,0.0,1.0
26,13741,1.0,0.0,1.0
26,13742,1.0,0.0,1.0
26,13743,1.0,0.0,1.0
26,13744,1.0,0.0,1.0
26,13745,1.0,0.0,1.0
26,13746,1.0,0.0,1.0
26,13747,1.0,0.0,1.0
26,13748,1.0,0.0,1.0
26,13749,1.0,0.0,1.0
26,13750,1.0,0.0,1.0
26,13751,1.0,0.0,1.0
26,13752,1.0,0.0,1.0
26,13753,1.0,0.0,1.0
26,13754,1.0,0.0,1.0
26,13755,1.0,0.0,1.0
26,13756,1.0,0.0,1.0
26,13757,1.0,0.0,1.0
26,13758,1.0,0.0,1.0
26,13759,1.0,0.0,1.0
26,13760,1.0,0.0,1.0
26,13761,1.0,0.0,1.0
26,13762,1.0,0.0,1.0
26,13763,1.0,0.0,1.0
26,13764,1.0,0.0,1.0
26,13765,1.0,0.0,1.0
26,13766,1.0,0.0,1.0
26,13767,1.0,0.0,1.0
26,13768,1.0,0.0,1.0
26,13769,1.0,0.0,1.0
26,13770,1.0,0.0,1.0
27,1099,1.0,0.0,1.0
27,1100,1.0,0.0,1.0
27,1101,1.0,0.0,1.0
27,9460,0.0,1.0,1.0
27,9667,1.0,0.0,1.0
27,9668,1.0,0.0,1.0
27,9669,1.0,0.0,1.0
27,11771,1.0,0.0,1.0
27,11772,1.0,0.0,1.0
27,11773,1.0,0.0,1.0
27,13905,1.0,0.0,1.0
27,13906,1.0,0.0,1.0
27,13907,1.0,0.0,1.0
27,13908,1.0,0.0,1.0
27,13909,1.0,0.0,1.0
27,13910,1.0,0.0,1.0
27,13911,1.0,0.0,1.0
27,13912,1.0,0.0,1.0
27,13913,1.0,0.0,1.0
27,13914,1.0,0.0,1.0
27,13915,1.0,0.0,1.0
27,13916,1.0,0.0,1.0
27,14291,1.0,0.0,1.0
27,14292,1.0,0.0,1.0
27,14293,1.0,0.0,1.0
27,14294,1.0,0.0,1.0
27,14295,1.0,0.0,1.0
27,14296,1.0,0.0,1.0
28,1102,1.0,0.0,1.0
28,1103,1.0,0.0,1.0
28,1104,1.0,0.0,1.0
28,9460,0.0,1.0,1.0
28,14319,1.0,0.0,1.0
28,14320,1.0,0.0,1.0
28,14321,1.0,0.0,1.0
28,14322,1.0,0.0,1.0
28,14323,1.0,0.0,1.0
28,14324,1.0,0.0,1.0
28,14325,1.0,0.0,1.0
28,14326,1.0,0.0,1.0
28,14327,1.0,0.0,1.0
28,14328,1.0,0.0,1.0
28,14329,1.0,0.0,1.0
28,14330,1.0,0.0,1.0
28,14331,1.0,0.0,1.0
28,14332,1.0,0.0,1.0
28,14333,1.0,0.0,1.0
28,14334,1.0,0.0,1.0
28,14335,1.0,0.0,1.0
28,14336,1.0,0.0,1.0
28,14337,1.0,0.0,1.0
28,14338,1.0,0.0,1.0
28,14339,1.0,0.0,1.0
28,14340,1.0,0.0,1.0
28,14341,1.0,0.0,1.0
28,14342,1.0,0.0,1.0
28,14343,1.0,0.0,1.0
28,14344,1.0,0.0,1.0
28,14345,1.0,0.0,1.0
28,14346,1.0,0.0,1.0
28,14347,1.0,0.0,1.0
28,14348,1.0,0.0,1.0
28,14349,1.0,0.0,1.0
28,14350,1.0,0.0,1.0
28,14351,1.0,0.0,1.0
28,14352,1.0,0.0,1.0
28,14353,1.0,0.0,1.0
28,14354,1.0,0.0,1.0
28,14355,1.0,0.0,1.0
28,14356,1.0,0.0,1.0
29,1235,1.0,0.0,1.0
29,1236,1.0,0.0,1.0
29,1237,1.0,0.0,1.0
29,1255,0.0,1.0,1.0
29,1613,0.0,1.0,1.0
29,10718,1.0,0.0,1.0
29,10719,1.0,0.0,1.0
29,10720,1.0,0.0,1.0
29,11796,1.0,0.0,1.0
29,11797,1.0,0.0,1.0
29,11798,1.0,0.0,1.0
29,13932,1.0,0.0,1.0
29,13933,1.0,0.0,1.0
29,13934,1.0,0.0,1.0
29,13935,1.0,0.0,1.0
29,13936,1.0,0.0,1.0
29,13937,1.0,0.0,1.0
29,13938,1.0,0.0,1.0
29,13939,1.0,0.0,1.0
29,13940,1.0,0.0,1.0
29,13941,1.0,0.0,1.0
30,1255,1.0,0.0,1.0
30,9460,0.0,1.0,1.0
30,10938,1.0,0.0,1.0
30,10939,1.0,0.0,1.0
30,14636,1.0,0.0,1.0
30,14637,1.0,0.0,1.0
30,14638,1.0,0.0,1.0
30,14639,1.0,0.0,1.0
31,1258,1.0,0.0,1.0
31,1259,1.0,0.0,1.0
31,1260,1.0,0.0,1.0
31,1261,1.0,0.0,1.0
31,9460,0.0,1.0,1.0
31,11038,1.0,0.0,1.0
31,11039,1.0,0.0,1.0
31,11509,1.0,0.0,1.0
31,11510,1.0,0.0,1.0
31,11511,1.0,0.0,1.0
31,11512,1.0,0.0,1.0
31,11513,1.0,0.0,1.0
31,11514,1.0,0.0,1.0
32,1268,1.0,0.0,1.0
32,1269,1.0,0.0,1.0
32,9460,0.0,1.0,1.0
32,11764,1.0,0.0,1.0
32,11765,1.0,0.0,1.0
32,14454,1.0,0.0,1.0
32,14455,1.0,0.0,1.0
32,14456,1.0,0.0,1.0
32,14457,1.0,0.0,1.0
32,14458,1.0,0.0,1.0
32,14459,1.0,0.0,1.0
32,14460,1.0,0.0,1.0
32,14461,1.0,0.0,1.0
32,14462,1.0,0.0,1.0
32,14463,1.0,0.0,1.0
32,14464,1.0,0.0,1.0
33,1270,1.0,0.0,1.0
33,1400,1.0,0.0,1.0
33,1420,1.0,0.0,1.0
33,9460,0.0,1.0,1.0
33,14834,1.0,0.0,1.0
33,14835,1.0,0.0,1.0
33,14887,1.0,0.0,1.0
33,14888,1.0,0.0,1.0
34,1270,1.0,0.0,1.0
34,1400,1.0,0.0,1.0
34,1420,1.0,0.0,1.0
34,9460,0.0,1.0,1.0
34,14834,1.0,0.0,1.0
34,14835,1.0,0.0,1.0
34,14887,1.0,0.0,1.0
34,14888,1.0,0.0,1.0
35,1255,0.0,1.0,1.0
35,1432,1.0,0.0,1.0
35,1613,0.0,1.0,1.0
35,11784,1.0,0.0,1.0
35,11785,1.0,0.0,1.0
35,14179,1.0,0.0,1.0
35,14180,1.0,0.0,1.0
35,14181,1.0,0.0,1.0
35,14182,1.0,0.0,1.0
35,14183,1.0,0.0,1.0
35,14184,1.0,0.0,1.0
35,14185,1.0,0.0,1.0
35,14186,1.0,0.0,1.0
35,14187,1.0,0.0,1.0
35,14188,1.0,0.0,1.0
36,1534,1.0,0.0,1.0
36,1535,1.0,0.0,1.0
36,9460,0.0,1.0,1.0
36,9508,1.0,0.0,1.0
36,9509,1.0,0.0,1.0
36,9510,1.0,0.0,1.0
36,14435,1.0,0.0,1.0
36,14436,1.0,0.0,1.0
36,14437,1.0,0.0,1.0
36,14438,1.0,0.0,1.0
36,14439,1.0,0.0,1.0
36,14440,1.0,0.0,1.0
36,14441,1.0,0.0,1.0
36,14442,1.0,0.0,1.0
36,14443,1.0,0.0,1.0
36,14444,1.0,0.0,1.0
36,14445,1.0,0.0,1.0
36,14446,1.0,0.0,1.0
36,14447,1.0,0.0,1.0
36,14448,1.0,0.0,1.0
36,14449,1.0,0.0,1.0
36,14450,1.0,0.0,1.0
36,14451,1.0,0.0,1.0
36,14452,1.0,0.0,1.0
36,14453,1.0,0.0,1.0
37,1599,1.0,0.0,1.0
37,1600,1.0,0.0,1.0
37,9460,0.0,1.0,1.0
37,9670,1.0,0.0,1.0
37,9671,1.0,0.0,1.0
37,9672,1.0,0.0,1.0
37,14524,1.0,0.0,1.0
37,14525,1.0,0.0,1.0
37,14526,1.0,0.0,1.0
37,14527,1.0,0.0,1.0
37,14528,1.0,0.0,1.0
37,14529,1.0,0.0,1.0
37,14530,1.0,0.0,1.0
37,14531,1.0,0.0,1.0
37,14532,1.0,0.0,1.0
37,14533,1.0,0.0,1.0
37,14534,1.0,0.0,1.0
38,164,0.0,1.0,1.0
38,165,0.0,1.0,1.0
38,166,0.0,1.0,1.0
38,167,0.0,1.0,1.0
38,168,0.0,1.0,1.0
38,169,0.0,1.0,1.0
38,170,0.0,1.0,1.0
38,171,0.0,1.0,1.0
38,172,0.0,1.0,1.0
38,173,0.0,1.0,1.0
38,174,0.0,1.0,1.0
38,181,0.0,1.0,1.0
38,182,0.0,1.0,1.0
38,183,0.0,1.0,1.0
38,184,0.0,1.0,1.0
38,185,0.0,1.0,1.0
38,186,0.0,1.0,1.0
38,187,0.0,1.0,1.0
38,188,0.0,1.0,1.0
38,207,0.0,1.0,1.0
38,208,0.0,1.0,1.0
38,209,0.0,1.0,1.0
38,210,0.0,1.0,1.0
38,211,0.0,1.0,1.0
38,212,0.0,1.0,1.0
38,213,0.0,1.0,1.0
38,214,0.0,1.0,1.0
38,215,0.0,1.0,1.0
38,216,0.0,1.0,1.0
38,217,0.0,1.0,1.0
38,218,0.0,1.0,1.0
38,219,0.0,1.0,1.0
38,220,0.0,1.0,1.0
38,221,0.0,1.0,1.0
38,222,0.0,1.0,1.0
38,223,0.0,1.0,1.0
38,224,0.0,1.0,1.0
38,225,0.0,1.0,1.0
38,226,0.0,1.0,1.0
38,227,0.0,1.0,1.0
38,228,0.0,1.0,1.0
38,229,0.0,1.0,1.0
38,230,0.0,1.0,1.0
38,231,0.0,1.0,1.0
38,232,0.0,1.0,1.0
38,233,0.0,1.0,1.0
38,234,0.0,1.0,1.0
38,235,0.0,1.0,1.0
38,236,0.0,1.0,1.0
38,237,0.0,1.0,1.0
38,238,0.0,1.0,1.0
38,239,0.0,1.0,1.0
38,240,0.0,1.0,1.0
38,241,0.0,1.0,1.0
38,242,0.0,1.0,1.0
38,243,0.0,1.0,1.0
38,244,0.0,1.0,1.0
38,245,0.0,1.0,1.0
38,246,0.0,1.0,1.0
38,247,0.0,1.0,1.0
38,594,0.0,1.0,1.0
38,595,0.0,1.0,1.0
38,596,0.0,1.0,1.0
38,597,0.0,1.0,1.0
38,598,0.0,1.0,1.0
38,599,0.0,1.0,1.0
38,600,0.0,1.0,1.0
38,601,0.0,1.0,1.0
38,602,0.0,1.0,1.0
38,603,0.0,1.0,1.0
38,604,0.0,1.0,1.0
38,605,0.0,1.0,1.0
38,606,0.0,1.0,1.0
38,607,0.0,1.0,1.0
38,608,0.0,1.0,1.0
38,781,0.0,1.0,1.0
38,782,0.0,1.0,1.0
38,783,0.0,1.0,1.0
38,784,0.0,1.0,1.0
38,785,0.0,1.0,1.0
38,786,0.0,1.0,1.0
38,787,0.0,1.0,1.0
38,788,0.0,1.0,1.0
38,1046,0.0,1.0,1.0
38,1047,0.0,1.0,1.0
38,1048,0.0,1.0,1.0
38,1049,0.0,1.0,1.0
38,1050,0.0,1.0,1.0
38,1051,0.0,1.0,1.0
38,1052,0.0,1.0,1.0
38,1053,0.0,1.0,1.0
38,1054,0.0,1.0,1.0
38,1055,0.0,1.0,1.0
38,1056,0.0,1.0,1.0
38,1057,0.0,1.0,1.0
38,1058,0.0,1.0,1.0
38,1059,0.0,1.0,1.0
38,1060,0.0,1.0,1.0
38,1061,0.0,1.0,1.0
38,1062,0.0,1.0,1.0
38,1063,0.0,1.0,1.0
38,1064,0.0,1.0,1.0
38,1065,0.0,1.0,1.0
38,1066,0.0,1.0,1.0
38,1067,0.0,1.0,1.0
38,1068,0.0,1.0,1.0
38,1069,0.0,1.0,1.0
38,1070,0.0,1.0,1.0
38,1071,0.0,1.0,1.0
38,1072,0.0,1.0,1.0
38,1073,0.0,1.0,1.0
38,1074,0.0,1.0,1.0
38,1075,0.0,1.0,1.0
38,1076,0.0,1.0,1.0
38,1077,0.0,1.0,1.0
38,1083,0.0,1.0,1.0
38,1084,0.0,1.0,1.0
38,1085,0.0,1.0,1.0
38,1086,0.0,1.0,1.0
38,1087,0.0,1.0,1.0
38,1088,0.0,1.0,1.0
38,1089,0.0,1.0,1.0
38,1090,0.0,1.0,1.0
38,1091,0.0,1.0,1.0
38,1092,0.0,1.0,1.0
38,1093,0.0,1.0,1.0
38,1094,0.0,1.0,1.0
38,1095,0.0,1.0,1.0
38,1096,0.0,1.0,1.0
38,1097,0.0,1.0,1.0
38,1098,0.0,1.0,1.0
38,1109,0.0,1.0,1.0
38,1110,0.0,1.0,1.0
38,1111,0.0,1.0,1.0
38,1112,0.0,1.0,1.0
38,1113,0.0,1.0,1.0
38,1114,0.0,1.0,1.0
38,1115,0.0,1.0,1.0
38,1116,0.0,1.0,1.0
38,1117,0.0,1.0,1.0
38,1118,0.0,1.0,1.0
38,1119,0.0,1.0,1.0
38,1120,0.0,1.0,1.0
38,1121,0.0,1.0,1.0
38,1122,0.0,1.0,1.0
38,1123,0.0,1.0,1.0
38,1124,0.0,1.0,1.0
38,1125,0.0,1.0,1.0
38,1126,0.0,1.0,1.0
38,1127,0.0,1.0,1.0
38,1128,0.0,1.0,1.0
38,1129,0.0,1.0,1.0
38,1130,0.0,1.0,1.0
38,1131,0.0,1.0,1.0
38,1132,0.0,1.0,1.0
38,1133,0.0,1.0,1.0
38,1134,0.0,1.0,1.0
38,1135,0.0,1.0,1.0
38,1136,0.0,1.0,1.0
38,1137,0.0,1.0,1.0
38,1138,0.0,1.0,1.0
38,1139,0.0,1.0,1.0
38,1140,0.0,1.0,1.0
38,1141,0.0,1.0,1.0
38,1142,0.0,1.0,1.0
38,1143,0.0,1.0,1.0
38,1144,0.0,1.0,1.0
38,1145,0.0,1.0,1.0
38,1146,0.0,1.0,1.0
38,1147,0.0,1.0,1.0
38,1148,0.0,1.0,1.0
38,1149,0.0,1.0,1.0
38,1150,0.0,1.0,1.0
38,1151,0.0,1.0,1.0
38,1152,0.0,1.0,1.0
38,1153,0.0,1.0,1.0
38,1154,0.0,1.0,1.0
38,1155,0.0,1.0,1.0
38,1156,0.0,1.0,1.0
38,1157,0.0,1.0,1.0
38,1158,0.0,1.0,1.0
38,1159,0.0,1.0,1.0
38,1160,0.0,1.0,1.0
38,1161,0.0,1.0,1.0
38,1162,0.0,1.0,1.0
38,1163,0.0,1.0,1.0
38,1164,0.0,1.0,1.0
38,1165,0.0,1.0,1.0
38,1166,0.0,1.0,1.0
38,1167,0.0,1.0,1.0
38,1168,0.0,1.0,1.0
38,1169,0.0,1.0,1.0
38,1170,0.0,1.0,1.0
38,1171,0.0,1.0,1.0
38,1172,0.0,1.0,1.0
38,1173,0.0,1.0,1.0
38,1174,0.0,1.0,1.0
38,1175,0.0,1.0,1.0
38,1176,0.0,1.0,1.0
38,1177,0.0,1.0,1.0
38,1178,0.0,1.0,1.0
38,1179,0.0,1.0,1.0
38,1180,0.0,1.0,1.0
38,1181,0.0,1.0,1.0
38,1182,0.0,1.0,1.0
38,1183,0.0,1.0,1.0
38,1184,0.0,1.0,1.0
38,1185,0.0,1.0,1.0
38,1186,0.0,1.0,1.0
38,1187,0.0,1.0,1.0
38,1188,0.0,1.0,1.0
38,1191,0.0,1.0,1.0
38,1192,0.0,1.0,1.0
38,1193,0.0,1.0,1.0
38,1194,0.0,1.0,1.0
38,1195,0.0,1.0,1.0
38,1196,0.0,1.0,1.0
38,1197,0.0,1.0,1.0
38,1198,0.0,1.0,1.0
38,1199,0.0,1.0,1.0
38,1200,0.0,1.0,1.0
38,1201,0.0,1.0,1.0
38,1202,0.0,1.0,1.0
38,1203,0.0,1.0,1.0
38,1204,0.0,1.0,1.0
38,1205,0.0,1.0,1.0
38,1206,0.0,1.0,1.0
38,1207,0.0,1.0,1.0
38,1208,0.0,1.0,1.0
38,1209,0.0,1.0,1.0
38,1210,0.0,1.0,1.0
38,1211,0.0,1.0,1.0
38,1212,0.0,1.0,1.0
38,1213,0.0,1.0,1.0
38,1214,0.0,1.0,1.0
38,1215,0.0,1.0,1.0
38,1216,0.0,1.0,1.0
38,1217,0.0,1.0,1.0
38,1218,0.0,1.0,1.0
38,1219,0.0,1.0,1.0
38,1220,0.0,1.0,1.0
38,1221,0.0,1.0,1.0
38,1222,0.0,1.0,1.0
38,1223,0.0,1.0,1.0
38,1224,0.0,1.0,1.0
38,1225,0.0,1.0,1.0
38,1226,0.0,1.0,1.0
38,1227,0.0,1.0,1.0
38,1228,0.0,1.0,1.0
38,1229,0.0,1.0,1.0
38,1230,0.0,1.0,1.0
38,1231,0.0,1.0,1.0
38,1232,0.0,1.0,1.0
38,1233,0.0,1.0,1.0
38,1234,0.0,1.0,1.0
38,1238,0.0,1.0,1.0
38,1239,0.0,1.0,1.0
38,1240,0.0,1.0,1.0
38,1241,0.0,1.0,1.0
38,1242,0.0,1.0,1.0
38,1243,0.0,1.0,1.0
38,1244,0.0,1.0,1.0
38,1245,0.0,1.0,1.0
38,1246,0.0,1.0,1.0
38,1247,0.0,1.0,1.0
38,1248,0.0,1.0,1.0
38,1249,0.0,1.0,1.0
38,1250,0.0,1.0,1.0
38,1251,0.0,1.0,1.0
38,1252,0.0,1.0,1.0
38,1253,0.0,1.0,1.0
38,1254,0.0,1.0,1.0
38,1256,0.0,1.0,1.0
38,1257,0.0,1.0,1.0
38,1262,0.0,1.0,1.0
38,1263,0.0,1.0,1.0
38,1264,0.0,1.0,1.0
38,1265,0.0,1.0,1.0
38,1266,0.0,1.0,1.0
38,1267,0.0,1.0,1.0
38,1271,0.0,1.0,1.0
38,1272,0.0,1.0,1.0
38,1273,0.0,1.0,1.0
38,1274,0.0,1.0,1.0
38,1275,0.0,1.0,1.0
38,1276,0.0,1.0,1.0
38,1277,0.0,1.0,1.0
38,1278,0.0,1.0,1.0
38,1279,0.0,1.0,1.0
38,1280,0.0,1.0,1.0
38,1281,0.0,1.0,1.0
38,1282,0.0,1.0,1.0
38,1283,0.0,1.0,1.0
38,1284,0.0,1.0,1.0
38,1285,0.0,1.0,1.0
38,1286,0.0,1.0,1.0
38,1287,0.0,1.0,1.0
38,1288,0.0,1.0,1.0
38,1289,0.0,1.0,1.0
38,1290,0.0,1.0,1.0
38,1291,0.0,1.0,1.0
38,1292,0.0,1.0,1.0
38,1293,0.0,1.0,1.0
38,1294,0.0,1.0,1.0
38,1295,0.0,1.0,1.0
38,1296,0.0,1.0,1.0
38,1297,0.0,1.0,1.0
38,1298,0.0,1.0,1.0
38,1299,0.0,1.0,1.0
38,1300,0.0,1.0,1.0
38,1301,0.0,1.0,1.0
38,1302,0.0,1.0,1.0
38,1303,0.0,1.0,1.0
38,1304,0.0,1.0,1.0
38,1305,0.0,1.0,1.0
38,1306,0.0,1.0,1.0
38,1307,0.0,1.0,1.0
38,1308,0.0,1.0,1.0
38,1309,0.0,1.0,1.0
38,1310,0.0,1.0,1.0
38,1311,0.0,1.0,1.0
38,1312,0.0,1.0,1.0
38,1313,0.0,1.0,1.0
38,1314,0.0,1.0,1.0
38,1315,0.0,1.0,1.0
38,1316,0.0,1.0,1.0
38,1317,0.0,1.0,1.0
38,1318,0.0,1.0,1.0
38,1319,0.0,1.0,1.0
38,1320,0.0,1.0,1.0
38,1321,0.0,1.0,1.0
38,1322,0.0,1.0,1.0
38,1323,0.0,1.0,1.0
38,1324,0.0,1.0,1.0
38,1325,0.0,1.0,1.0
38,1326,0.0,1.0,1.0
38,1327,0.0,1.0,1.0
38,1328,0.0,1.0,1.0
38,1329,0.0,1.0,1.0
38,1330,0.0,1.0,1.0
38,1331,0.0,1.0,1.0
38,1332,0.0,1.0,1.0
38,1333,0.0,1.0,1.0
38,1334,0.0,1.0,1.0
38,1335,0.0,1.0,1.0
38,1336,0.0,1.0,1.0
38,1337,0.0,1.0,1.0
38,1338,0.0,1.0,1.0
38,1339,0.0,1.0,1.0
38,1340,0.0,1.0,1.0
38,1341,0.0,1.0,1.0
38,1342,0.0,1.0,1.0
38,1343,0.0,1.0,1.0
38,1344,0.0,1.0,1.0
38,1345,0.0,1.0,1.0
38,1346,0.0,1.0,1.0
38,1347,0.0,1.0,1.0
38,1348,0.0,1.0,1.0
38,1349,0.0,1.0,1.0
38,1350,0.0,1.0,1.0
38,1351,0.0,1.0,1.0
38,1352,0.0,1.0,1.0
38,1353,0.0,1.0,1.0
38,1354,0.0,1.0,1.0
38,1355,0.0,1.0,1.0
38,1356,0.0,1.0,1.0
38,1357,0.0,1.0,1.0
38,1358,0.0,1.0,1.0
38,1359,0.0,1.0,1.0
38,1360,0.0,1.0,1.0
38,1361,0.0,1.0,1.0
38,1362,0.0,1.0,1.0
38,1363,0.0,1.0,1.0
38,1364,0.0,1.0,1.0
38,1365,0.0,1.0,1.0
38,1366,0.0,1.0,1.0
38,1367,0.0,1.0,1.0
38,1368,0.0,1.0,1.0
38,1369,0.0,1.0,1.0
38,1370,0.0,1.0,1.0
38,1371,0.0,1.0,1.0
38,1372,0.0,1.0,1.0
38,1373,0.0,1.0,1.0
38,1374,0.0,1.0,1.0
38,1375,0.0,1.0,1.0
38,1376,0.0,1.0,1.0
38,1377,0.0,1.0,1.0
38,1378,0.0,1.0,1.0
38,1379,0.0,1.0,1.0
38,1380,0.0,1.0,1.0
38,1381,0.0,1.0,1.0
38,1382,0.0,1.0,1.0
38,1383,0.0,1.0,1.0
38,1384,0.0,1.0,1.0
38,1385,0.0,1.0,1.0
38,1386,0.0,1.0,1.0
38,1387,0.0,1.0,1.0
38,1388,0.0,1.0,1.0
38,1389,0.0,1.0,1.0
38,1390,0.0,1.0,1.0
38,1391,0.0,1.0,1.0
38,1392,0.0,1.0,1.0
38,1393,0.0,1.0,1.0
38,1394,0.0,1.0,1.0
38,1395,0.0,1.0,1.0
38,1396,0.0,1.0,1.0
38,1397,0.0,1.0,1.0
38,1399,0.0,1.0,1.0
38,1401,0.0,1.0,1.0
38,1402,0.0,1.0,1.0
38,1403,0.0,1.0,1.0
38,1404,0.0,1.0,1.0
38,1405,0.0,1.0,1.0
38,1406,0.0,1.0,1.0
38,1407,0.0,1.0,1.0
38,1408,0.0,1.0,1.0
38,1409,0.0,1.0,1.0
38,1410,0.0,1.0,1.0
38,1411,0.0,1.0,1.0
38,1412,0.0,1.0,1.0
38,1413,0.0,1.0,1.0
38,1414,0.0,1.0,1.0
38,1415,0.0,1.0,1.0
38,1416,0.0,1.0,1.0
