name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
False Dawn,Wanna Know You,Direct,2014-03-07,"['chillstep', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",227000,14,0.556,0.226,4,-16.616,1,0.0338,0.644,0.816,0.0741,0.0381,140.063,4
What Should I Do,Hush,Hush,2012-06-28,[],232000,0,0.361,0.3,0,-12.43,1,0.0307,0.0182,0.0622,0.425,0.0638,127.988,4
Drown - Original Mix,Drown,Enzalla,2015-07-18,['chillstep'],327000,24,0.585,0.458,5,-10.839,0,0.153,0.467,0.865,0.0658,0.0513,134.977,4
Life Slices,Smile Man,ABSRDST,2016-07-25,"['future bass', 'hyperpop']",229655,9,0.441,0.322,10,-9.471,0,0.074,0.808,0.767,0.0839,0.236,119.533,5
Shoot for the Stars,Shoot for the Stars,Ampyx,2016-02-19,[],237176,13,0.236,0.581,10,-10.544,1,0.0321,0.033,0.824,0.0844,0.178,170.091,3
Through the Night (Direct Remix),Through the Night (The Remixes),Roniit,2016-04-05,[],228000,26,0.493,0.468,0,-8.822,0,0.0396,0.207,0.105,0.0941,0.039,139.942,4
Subway,Day,LoneMoon,2014-04-21,['experimental hip hop'],102400,0,0.476,0.3,1,-21.388,0,0.0404,0.982,0.961,0.102,0.0583,75.005,4
Silver,Silver,Noxive,2016-01-29,[],200468,0,0.492,0.524,2,-9.199,1,0.0366,0.369,0.0511,0.115,0.13,87.71,4
Naked And Weightless,The Silent Sea,Various Artists,2020-08-05,[],183982,0,0.622,0.371,4,-12.873,0,0.0272,0.809,0.794,0.112,0.158,104.982,4
Resurrection - Bonus Track,Daybreak,Ampyx,2015-03-01,[],316889,34,0.425,0.208,3,-14.53,1,0.0324,0.652,0.827,0.0982,0.0539,127.964,4
Parallax,Parallax,Direct,2014-01-08,"['chillstep', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",180000,26,0.649,0.336,11,-13.348,0,0.0601,0.637,0.827,0.11,0.0703,140.039,4
Sad Tune,Sad Tune,Enzalla,2016-07-15,['chillstep'],208000,20,0.378,0.278,1,-16.388,1,0.0843,0.613,0.926,0.112,0.235,176.615,4
Let U Go,Let U Go,Jonah Wei Haas,2016-07-25,[],220444,4,0.55,0.49,5,-11.906,0,0.0299,0.383,0.563,0.258,0.132,135.011,4
Aftermath,Sonder,Draper,2014-01-17,"['chillstep', 'complextro', 'edm', 'electro house', 'future bass', 'gaming edm', 'melodic dubstep', 'pop edm']",138666,8,0.424,0.62,3,-10.192,1,0.0982,0.547,0.94,0.0995,0.0921,135.02,4
Asylum,Electronic/Trap Compilation,Various Artists,2018-11-05,[],172709,0,0.439,0.494,0,-9.639,1,0.0774,0.349,0.476,0.105,0.0848,179.992,4
Asylum,Electronic/Trap Compilation,Various Artists,2018-11-05,[],172709,0,0.439,0.494,0,-9.639,1,0.0774,0.349,0.476,0.105,0.0848,179.992,4
Asylum,Electronic/Trap Compilation,Various Artists,2018-11-05,[],172709,0,0.439,0.494,0,-9.639,1,0.0774,0.349,0.476,0.105,0.0848,179.992,4
Asylum,Electronic/Trap Compilation,Various Artists,2018-11-05,[],172709,0,0.439,0.494,0,-9.639,1,0.0774,0.349,0.476,0.105,0.0848,179.992,4
Asylum,Electronic/Trap Compilation,Various Artists,2018-11-05,[],172709,0,0.439,0.494,0,-9.639,1,0.0774,0.349,0.476,0.105,0.0848,179.992,4
Skyfall,Daybreak,Ampyx,2015-03-01,[],199701,8,0.597,0.833,0,-11.162,0,0.0387,0.00404,0.905,0.24,0.315,128.017,4
Lark,Lark,Direct,2015-12-21,"['chillstep', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",250572,30,0.726,0.446,9,-12.658,0,0.0871,0.645,0.9,0.0792,0.0708,139.999,4
Rain (feat. Brenton Mattheus),Rain (feat. Brenton Mattheus),Mendum,2015-12-11,"['gaming edm', 'melodic dubstep']",267389,32,0.432,0.479,0,-7.523,0,0.0275,0.368,4.24e-05,0.0564,0.067,89.98,4
Rain (feat. Brenton Mattheus),Rain (feat. Brenton Mattheus),Mendum,2015-12-11,"['gaming edm', 'melodic dubstep']",267389,32,0.432,0.479,0,-7.523,0,0.0275,0.368,4.24e-05,0.0564,0.067,89.98,4
Death By Nostalgia,Past the Hypothetical,Adam Tell,2014-08-12,['future bass'],252062,7,0.391,0.535,1,-9.85,1,0.132,0.466,5.32e-05,0.147,0.326,169.847,3
Rift,Rift,Direct,2015-06-25,"['chillstep', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",198857,17,0.519,0.386,2,-9.125,0,0.0812,0.483,0.926,0.126,0.0467,139.987,4
Pillar of Cocoon - Original,Pillar of Cocoon,Enzalla,2014-09-25,['chillstep'],264000,0,0.609,0.776,0,-6.406,0,0.0413,0.0203,0.842,0.318,0.213,120.037,4
Homeward Bound,The Worlds We Discovered,Twilight Meadow,2016-03-11,[],224960,1,0.508,0.508,2,-8.057,1,0.0259,0.739,0.000496,0.15,0.214,80.529,4
Sidonia (Feat. Reuben Gingrich),Sidonia (feat. Reuben Gingrich),Jonah Wei Haas,2015-05-04,[],302727,0,0.637,0.374,6,-13.717,1,0.0481,0.347,0.497,0.0835,0.309,99.993,4
Contemplations [prod. YUNGZ4N3],Crescents,LoneMoon,2016-08-12,['experimental hip hop'],159008,0,0.667,0.492,2,-9.969,1,0.0992,0.0722,1.06e-05,0.53,0.579,80.001,4
Contemplations [prod. YUNGZ4N3],Crescents,LoneMoon,2016-08-12,['experimental hip hop'],159008,0,0.667,0.492,2,-9.969,1,0.0992,0.0722,1.06e-05,0.53,0.579,80.001,4
While You're Gone,Daybreak,Ampyx,2015-03-01,[],248014,7,0.48,0.685,0,-10.336,0,0.0524,0.0456,0.355,0.0913,0.186,139.985,4
Amaranth,34,Enzalla,2016-10-26,['chillstep'],167040,5,0.491,0.0489,7,-26.814,0,0.0321,0.98,0.936,0.0984,0.0524,124.761,3
Amaranth,34,Enzalla,2016-10-26,['chillstep'],167040,5,0.491,0.0489,7,-26.814,0,0.0321,0.98,0.936,0.0984,0.0524,124.761,3
Haunt,Echos,Echos,2016-10-03,['indie poptimism'],218307,36,0.48,0.35,0,-6.686,1,0.0251,0.475,5.05e-05,0.103,0.0398,83.406,4
Lake,Lake,Janee,2016-11-02,[],198321,33,0.829,0.635,3,-8.379,0,0.0392,0.564,0.908,0.095,0.781,138.016,4
Lake,Lake,Janee,2016-11-02,[],198321,33,0.829,0.635,3,-8.379,0,0.0392,0.564,0.908,0.095,0.781,138.016,4
Lake,Lake,Janee,2016-11-02,[],198321,33,0.829,0.635,3,-8.379,0,0.0392,0.564,0.908,0.095,0.781,138.016,4
Lake,Lake,Janee,2016-11-02,[],198321,33,0.829,0.635,3,-8.379,0,0.0392,0.564,0.908,0.095,0.781,138.016,4
Lake,Lake,Janee,2016-11-02,[],198321,33,0.829,0.635,3,-8.379,0,0.0392,0.564,0.908,0.095,0.781,138.016,4
Lake,Lake,Janee,2016-11-02,[],198321,33,0.829,0.635,3,-8.379,0,0.0392,0.564,0.908,0.095,0.781,138.016,4
Missing Home,Missing Home,Tilka,2017-02-10,[],397171,25,0.731,0.827,2,-5.39,0,0.0363,0.215,0.0614,0.134,0.58,129.976,4
Missing Home,Missing Home,Tilka,2017-02-10,[],397171,25,0.731,0.827,2,-5.39,0,0.0363,0.215,0.0614,0.134,0.58,129.976,4
Missing Home,Missing Home,Tilka,2017-02-10,[],397171,25,0.731,0.827,2,-5.39,0,0.0363,0.215,0.0614,0.134,0.58,129.976,4
Clarity - Live at C.W. Mitchell Pavillion,"As/Is: Houston, TX - 7/24/04",John Mayer,2004-08-17,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",364586,24,0.556,0.728,11,-8.6,0,0.0321,0.0219,0.00224,0.767,0.38,94.831,4
Clarity - Live at C.W. Mitchell Pavillion,"As/Is: Houston, TX - 7/24/04",John Mayer,2004-08-17,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",364586,24,0.556,0.728,11,-8.6,0,0.0321,0.0219,0.00224,0.767,0.38,94.831,4
Clarity - Live at C.W. Mitchell Pavillion,"As/Is: Houston, TX - 7/24/04",John Mayer,2004-08-17,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",364586,24,0.556,0.728,11,-8.6,0,0.0321,0.0219,0.00224,0.767,0.38,94.831,4
Clarity - Live at C.W. Mitchell Pavillion,"As/Is: Houston, TX - 7/24/04",John Mayer,2004-08-17,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",364586,24,0.556,0.728,11,-8.6,0,0.0321,0.0219,0.00224,0.767,0.38,94.831,4
Clarity - Live at C.W. Mitchell Pavillion,"As/Is: Houston, TX - 7/24/04",John Mayer,2004-08-17,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",364586,24,0.556,0.728,11,-8.6,0,0.0321,0.0219,0.00224,0.767,0.38,94.831,4
Clarity - Live at C.W. Mitchell Pavillion,"As/Is: Houston, TX - 7/24/04",John Mayer,2004-08-17,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",364586,24,0.556,0.728,11,-8.6,0,0.0321,0.0219,0.00224,0.767,0.38,94.831,4
Say It (feat. Tove Lo) [Illenium Remix],Say It (feat. Tove Lo) [Illenium Remix],Flume,2017-01-13,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",267200,36,0.482,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.427,149.69,4
Say It (feat. Tove Lo) [Illenium Remix],Say It (feat. Tove Lo) [Illenium Remix],Flume,2017-01-13,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",267200,36,0.482,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.427,149.69,4
Say It (feat. Tove Lo) [Illenium Remix],Say It (feat. Tove Lo) [Illenium Remix],Flume,2017-01-13,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",267200,36,0.482,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.427,149.69,4
Starlight - AOL Session,Starlight,Muse,2006,"['modern rock', 'permanent wave', 'rock']",271213,27,0.486,0.582,11,-19.231,1,0.0437,0.00543,0.247,0.126,0.285,121.514,4
Starlight - AOL Session,Starlight,Muse,2006,"['modern rock', 'permanent wave', 'rock']",271213,27,0.486,0.582,11,-19.231,1,0.0437,0.00543,0.247,0.126,0.285,121.514,4
Starlight - AOL Session,Starlight,Muse,2006,"['modern rock', 'permanent wave', 'rock']",271213,27,0.486,0.582,11,-19.231,1,0.0437,0.00543,0.247,0.126,0.285,121.514,4
Starlight - AOL Session,Starlight,Muse,2006,"['modern rock', 'permanent wave', 'rock']",271213,27,0.486,0.582,11,-19.231,1,0.0437,0.00543,0.247,0.126,0.285,121.514,4
Starlight - AOL Session,Starlight,Muse,2006,"['modern rock', 'permanent wave', 'rock']",271213,27,0.486,0.582,11,-19.231,1,0.0437,0.00543,0.247,0.126,0.285,121.514,4
Starlight - AOL Session,Starlight,Muse,2006,"['modern rock', 'permanent wave', 'rock']",271213,27,0.486,0.582,11,-19.231,1,0.0437,0.00543,0.247,0.126,0.285,121.514,4
Starlight - AOL Session,Starlight,Muse,2006,"['modern rock', 'permanent wave', 'rock']",271213,27,0.486,0.582,11,-19.231,1,0.0437,0.00543,0.247,0.126,0.285,121.514,4
Starlight - AOL Session,Starlight,Muse,2006,"['modern rock', 'permanent wave', 'rock']",271213,27,0.486,0.582,11,-19.231,1,0.0437,0.00543,0.247,0.126,0.285,121.514,4
Starlight - AOL Session,Starlight,Muse,2006,"['modern rock', 'permanent wave', 'rock']",271213,27,0.486,0.582,11,-19.231,1,0.0437,0.00543,0.247,0.126,0.285,121.514,4
Starlight - AOL Session,Starlight,Muse,2006,"['modern rock', 'permanent wave', 'rock']",271213,27,0.486,0.582,11,-19.231,1,0.0437,0.00543,0.247,0.126,0.285,121.514,4
(Aftermath),Winter,Vancouver Sleep Clinic,2014-03-10,"['indie anthem-folk', 'vapor pop', 'vapor soul']",103018,37,0.192,0.128,4,-19.653,1,0.0365,0.991,0.82,0.106,0.0393,143.959,4
Hearts And Minds,Access,Various Artists,2013-09-04,[],275879,15,0.569,0.932,6,-6.524,1,0.0659,0.000186,0.825,0.155,0.152,174.009,4
Hearts And Minds,Access,Various Artists,2013-09-04,[],275879,15,0.569,0.932,6,-6.524,1,0.0659,0.000186,0.825,0.155,0.152,174.009,4
Hearts And Minds,Access,Various Artists,2013-09-04,[],275879,15,0.569,0.932,6,-6.524,1,0.0659,0.000186,0.825,0.155,0.152,174.009,4
Let It Be (feat. Veela),Miracle,Blackmill,2011-12-21,"['chillstep', 'substep']",363433,55,0.518,0.584,3,-7.951,0,0.032,0.0134,0.0215,0.0964,0.182,139.936,4
Let It Be (feat. Veela),Miracle,Blackmill,2011-12-21,"['chillstep', 'substep']",363433,55,0.518,0.584,3,-7.951,0,0.032,0.0134,0.0215,0.0964,0.182,139.936,4
City Lights,Reach For Glory,Blackmill,2011-02-28,"['chillstep', 'substep']",298290,39,0.625,0.829,0,-7.244,0,0.0494,0.0155,1.99e-06,0.401,0.395,140.133,4
Still Young,Steal the Light,The Cat Empire,2013-05-17,"['australian reggae fusion', 'australian ska', 'ska jazz']",258573,53,0.613,0.762,11,-4.679,1,0.0359,0.00727,0.0,0.188,0.743,149.225,4
Awake - Com Truise Remix,Awake (Deluxe Version),Tycho,2016-01-15,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",305000,44,0.592,0.828,6,-6.44,1,0.0438,0.0183,0.783,0.0773,0.614,175.99,4
Awake - Com Truise Remix,Awake (Deluxe Version),Tycho,2016-01-15,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",305000,44,0.592,0.828,6,-6.44,1,0.0438,0.0183,0.783,0.0773,0.614,175.99,4
Heat of the Night,6am,Cape Cub,2016-11-04,['north east england indie'],224106,15,0.614,0.686,1,-7.767,0,0.0301,0.121,2.74e-06,0.0722,0.351,105.969,4
Closer,Closer,Cape Cub,2016-02-08,['north east england indie'],209698,32,0.483,0.627,10,-9.644,1,0.0389,0.235,0.00752,0.249,0.125,143.875,4
The Start,Closer,Cape Cub,2016-03-25,['north east england indie'],187698,21,0.404,0.573,0,-6.631,1,0.0331,0.305,0.000135,0.123,0.126,139.874,4
Playground,Panorama,Møme,2016-11-25,"['french indie pop', 'french indietronica', 'new french touch', 'nice indie', 'tropical house']",274386,48,0.612,0.7,3,-6.72,0,0.0375,0.525,0.961,0.296,0.119,119.989,4
Playground,Panorama,Møme,2016-11-25,"['french indie pop', 'french indietronica', 'new french touch', 'nice indie', 'tropical house']",274386,48,0.612,0.7,3,-6.72,0,0.0375,0.525,0.961,0.296,0.119,119.989,4
Playground,Panorama,Møme,2016-11-25,"['french indie pop', 'french indietronica', 'new french touch', 'nice indie', 'tropical house']",274386,48,0.612,0.7,3,-6.72,0,0.0375,0.525,0.961,0.296,0.119,119.989,4
I Need You - Original Mix,Memoirs EP,Rameses B,2012-03-05,"['chillstep', 'complextro', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",310000,42,0.524,0.703,0,-7.035,0,0.055,0.00165,0.0884,0.212,0.19,140.022,4
Need You,Goodbye,Hazey Eyes,2016-10-17,"['indie electropop', 'vapor soul']",184628,21,0.727,0.486,8,-8.483,0,0.0392,0.104,0.38,0.125,0.0953,116.947,4
Need You,Goodbye,Hazey Eyes,2016-10-17,"['indie electropop', 'vapor soul']",184628,21,0.727,0.486,8,-8.483,0,0.0392,0.104,0.38,0.125,0.0953,116.947,4
Need You,Goodbye,Hazey Eyes,2016-10-17,"['indie electropop', 'vapor soul']",184628,21,0.727,0.486,8,-8.483,0,0.0392,0.104,0.38,0.125,0.0953,116.947,4
Rolling Dice,Stories to Tell,Just A Gent,2016-08-26,"['aussietronica', 'bass trap', 'edm', 'electro house', 'electronic trap', 'future bass', 'indietronica', 'pop edm', 'vapor soul', 'vapor twitch']",287807,46,0.588,0.72,2,-6.894,1,0.0831,0.0748,6.12e-05,0.0917,0.0776,117.935,4
Knights of Cydonia - Live from Wembley Stadium,HAARP (Live from Wembley Stadium),Muse,2007-12-03,"['modern rock', 'permanent wave', 'rock']",397786,36,0.285,0.987,4,-4.324,1,0.122,0.000106,0.188,0.368,0.0754,138.212,4
Touch feat. Daniela Andrade - Imagined Herbal Flows Remix,Touch Remixes,Dabin,2015-08-26,"['canadian electronic', 'chillstep', 'edm', 'future bass', 'melodic dubstep', 'pop edm']",209000,26,0.581,0.549,6,-7.419,0,0.355,0.589,0.000128,0.091,0.384,135.713,4
Fantasy,MrSuicideSheep Presents - Taking You Higher,Various Artists,2015-10-09,[],211000,21,0.868,0.498,7,-9.193,1,0.147,0.00976,0.909,0.094,0.126,128.001,4
The Hunted,This Is How We Slay Our Demons...,Witchburn,2010-08-21,['seattle metal'],435697,1,0.394,0.836,5,-3.758,1,0.0311,0.00111,0.000999,0.0555,0.503,110.004,4
The Hunted,This Is How We Slay Our Demons...,Witchburn,2010-08-21,['seattle metal'],435697,1,0.394,0.836,5,-3.758,1,0.0311,0.00111,0.000999,0.0555,0.503,110.004,4
The Hunted,This Is How We Slay Our Demons...,Witchburn,2010-08-21,['seattle metal'],435697,1,0.394,0.836,5,-3.758,1,0.0311,0.00111,0.000999,0.0555,0.503,110.004,4
Dream State,Dream State - Single,Kozah,2016-10-13,['gaming edm'],270387,41,0.383,0.762,11,-7.124,0,0.0361,0.000227,0.371,0.88,0.0889,75.019,4
Runaway (feat. 3LAU) - Xan Griffin Remix,Runaway (Remixes),Bright Lights,2016-06-03,[],174426,24,0.479,0.683,4,-7.307,0,0.036,0.000209,0.0,0.153,0.216,150.112,4
Song for Jo - Bonus Track,Animal,Fakear,2016-06-10,"['french indie pop', 'french indietronica', 'new french touch', 'tropical house']",204604,33,0.73,0.73,0,-7.564,1,0.0355,0.165,0.803,0.103,0.16,140.016,4
High Tide (feat. WILD),High Tide (feat. WILD),Creaky Jackals,2016-07-12,[],205565,28,0.782,0.565,6,-6.724,0,0.0559,0.502,3.02e-05,0.13,0.505,114.971,4
Arigato,Arigato,Julie Bergan,2016-06-10,"['norwegian pop', 'swedish pop', 'tropical house']",173160,54,0.403,0.551,11,-5.615,0,0.0611,0.00399,1.24e-05,0.528,0.315,75.704,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Make You Feel Loved - Extended Mix,Care - EP,CADE,2016-07-22,['edm'],193681,38,0.616,0.571,2,-6.312,1,0.0452,0.0653,0.000141,0.123,0.254,148.026,4
Silent Night,Silver & Gold,Sufjan Stevens,2012-11-13,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",146173,23,0.386,0.382,9,-13.799,1,0.0312,0.904,0.0156,0.108,0.287,97.331,3
O Come O Come Emmanuel,Songs For Christmas,Sufjan Stevens,2006-11-21,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",240560,21,0.597,0.322,3,-11.321,0,0.0337,0.938,0.00011,0.0854,0.388,127.319,4
Go Nightly Cares,Silver & Gold,Sufjan Stevens,2012-11-13,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",104253,17,0.394,0.152,7,-17.552,0,0.0334,0.991,0.91,0.188,0.355,66.015,4
Auld Lang Syne,Silver & Gold,Sufjan Stevens,2012-11-13,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",94720,21,0.758,0.243,7,-10.055,1,0.0372,0.789,3.57e-06,0.126,0.655,111.54,4
The Sleigh in the Moon,Silver & Gold,Sufjan Stevens,2012-11-13,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",104173,12,0.271,0.178,0,-17.231,1,0.0371,0.928,0.148,0.103,0.0717,88.69,3
The Sleigh in the Moon,Silver & Gold,Sufjan Stevens,2012-11-13,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",104173,12,0.271,0.178,0,-17.231,1,0.0371,0.928,0.148,0.103,0.0717,88.69,3
In This Temple As in The Hearts of Man For Whom He Saved The Earth,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",35386,38,0.196,0.0361,9,-27.708,0,0.0409,0.992,0.775,0.111,0.04,76.021,1
In This Temple As in The Hearts of Man For Whom He Saved The Earth,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",35386,38,0.196,0.0361,9,-27.708,0,0.0409,0.992,0.775,0.111,0.04,76.021,1
Prairie Fire That Wanders About,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",131373,40,0.343,0.422,2,-9.801,0,0.0287,0.628,0.0383,0.131,0.127,95.624,3
"To The Workers of The Rock River Valley Region, I have an idea concerning your predicament, and it involves an inner tube, bath mats, and 21 able-bodied men",Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",100760,42,0.283,0.414,5,-16.134,1,0.0358,0.435,0.918,0.119,0.353,78.621,1
The Seer's Tower,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",233986,41,0.177,0.0975,2,-15.635,0,0.0438,0.933,0.000595,0.0829,0.0396,179.931,1
Jacksonville,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",324720,49,0.597,0.445,5,-8.947,0,0.0324,0.361,0.000415,0.645,0.579,140.053,4
Jacksonville,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",324720,49,0.597,0.445,5,-8.947,0,0.0324,0.361,0.000415,0.645,0.579,140.053,4
Jacksonville,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",324720,49,0.597,0.445,5,-8.947,0,0.0324,0.361,0.000415,0.645,0.579,140.053,4
Jacksonville,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",324720,49,0.597,0.445,5,-8.947,0,0.0324,0.361,0.000415,0.645,0.579,140.053,4
Jacksonville,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",324720,49,0.597,0.445,5,-8.947,0,0.0324,0.361,0.000415,0.645,0.579,140.053,4
Jacksonville,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",324720,49,0.597,0.445,5,-8.947,0,0.0324,0.361,0.000415,0.645,0.579,140.053,4
Jacksonville,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",324720,49,0.597,0.445,5,-8.947,0,0.0324,0.361,0.000415,0.645,0.579,140.053,4
Jacksonville,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",324720,49,0.597,0.445,5,-8.947,0,0.0324,0.361,0.000415,0.645,0.579,140.053,4
Jacksonville,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",324720,49,0.597,0.445,5,-8.947,0,0.0324,0.361,0.000415,0.645,0.579,140.053,4
Jacksonville,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",324720,49,0.597,0.445,5,-8.947,0,0.0324,0.361,0.000415,0.645,0.579,140.053,4
Born - Original Mix,Born,MitiS,2013-04-18,"['chillstep', 'complextro', 'edm', 'electro house', 'filthstep', 'future bass', 'melodic dubstep', 'pop edm']",267428,44,0.493,0.799,9,-7.632,1,0.0382,0.00171,0.0107,0.142,0.198,141.012,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
