name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Take Your Sweet Time,Beautiful Soul,Jesse McCartney,2004-01-01,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",243760,37,0.605,0.674,8,-5.618,1,0.0316,0.226,0.000232,0.172,0.486,75.013,4
I Want It That Way,Millennium,Backstreet Boys,1999-05-18,"['boy band', 'dance pop', 'europop', 'pop']",213306,80,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,4
Nothing at Best - Live @ Islington Assembly Hall,Where We Stood (In Concert),The Pineapple Thief,2017-09-08,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",298066,22,0.585,0.764,2,-10.71,1,0.0453,0.00827,0.052,0.793,0.299,119.986,4
Such Great Heights,triple j Like A Version,Various Artists,2017-09-29,[],242343,37,0.534,0.907,5,-7.687,1,0.087,0.0116,0.0482,0.0567,0.791,176.867,4
Such Great Heights,triple j Like A Version,Various Artists,2017-09-29,[],242343,37,0.534,0.907,5,-7.687,1,0.087,0.0116,0.0482,0.0567,0.791,176.867,4
I Cannot Change For You,re_covery,MaJLo,2018-10-26,['polish electronica'],209893,16,0.673,0.184,7,-13.46,1,0.0432,0.94,1.11e-05,0.112,0.182,130.908,4
Whisper (feat. emalyn),Angels - EP,Crywolf,2014-04-29,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",242936,32,0.465,0.829,0,-4.299,1,0.0467,0.0536,0.0,0.732,0.0741,128.14,4
Floating,Stereo Hype,VHS Collection,2016-09-30,"['alternative dance', 'chillwave', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'nyc pop', 'shimmer pop', 'vapor soul']",249374,30,0.564,0.804,0,-5.54,1,0.0456,0.00412,2.49e-05,0.649,0.736,125.02,4
It's A Trip (Go For The Moon),50th Anniversary Collector's Edition,Neil Diamond,2018-11-30,"['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",167733,10,0.73,0.797,2,-5.735,1,0.0519,0.013,0.0,0.0763,0.856,130.293,4
Friend,Friend,FRND,2016-09-02,"['indie electropop', 'indie poptimism', 'pop edm']",292203,41,0.757,0.634,6,-7.835,0,0.0891,0.1,0.00935,0.139,0.414,152.038,4
Synesthesia,The Pop Underground EP,Andrew McMahon in the Wilderness,2013-04-30,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'neo mellow', 'piano rock', 'pop rock', 'stomp and holler']",261015,48,0.591,0.659,1,-7.591,1,0.0393,0.0604,0.00225,0.0837,0.159,109.98,4
OutRight,Phantom Pop,Wild Party,2014-10-07,"['hopebeat', 'indie pop', 'indie poptimism', 'indie rockism', 'modern alternative rock', 'modern rock']",162453,56,0.546,0.823,2,-4.979,1,0.0608,0.000791,0.0,0.0502,0.569,147.951,4
In the Shadows,In the Shadows,Foreign Air,2016-02-19,"['charlotte nc indie', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'vapor soul']",233927,48,0.603,0.756,0,-8.005,1,0.035,0.156,0.866,0.11,0.146,116.049,4
Wide Eyed - Vacant Remix,Wide Eyed (Vacant Remix),Billy Lockett,2016-09-16,"['indie anthem-folk', 'indie cafe pop']",230000,29,0.545,0.499,5,-12.479,0,0.15,0.55,0.116,0.117,0.2,137.966,4
Wide Eyed - Vacant Remix,Wide Eyed (Vacant Remix),Billy Lockett,2016-09-16,"['indie anthem-folk', 'indie cafe pop']",230000,29,0.545,0.499,5,-12.479,0,0.15,0.55,0.116,0.117,0.2,137.966,4
Love To See You Cry,Escape,Enrique Iglesias,2001-01-01,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",245093,37,0.749,0.803,10,-5.866,0,0.0353,0.137,0.00164,0.0937,0.675,122.997,4
An Ocean Away - Acoustic,Atone (Expanded Edition),White Moth Black Butterfly,2018-10-05,[],238114,16,0.818,0.444,2,-6.282,1,0.0337,0.405,0.29,0.0551,0.627,110.978,4
Daughters - Electric Guitar Mix,Daughters,John Mayer,2004-12-07,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",237906,28,0.63,0.427,2,-7.697,1,0.0279,0.755,0.0,0.104,0.376,124.903,3
Life Of Sin Pt. 3 - Original Mix,Life Of Sin Series,MitiS,2015-07-21,"['chillstep', 'complextro', 'edm', 'electro house', 'filthstep', 'future bass', 'melodic dubstep', 'pop edm']",246533,23,0.592,0.672,8,-11.471,0,0.032,0.0103,0.944,0.282,0.364,127.923,4
Comfortably Numb,Comfortably Numb,Jamie Dupuis,2016-07-25,['instrumental acoustic guitar'],358399,25,0.495,0.29,2,-13.262,1,0.0316,0.848,0.908,0.14,0.17,71.227,4
Nevermind - alternate version,Nevermind (alternate version),Foster The People,2014-04-01,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",261733,37,0.599,0.136,4,-18.708,1,0.0325,0.894,5.16e-05,0.117,0.126,169.886,4
Emotion Sickness,Neon Ballroom,Silverchair,1999-03-08,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",360813,38,0.242,0.56,1,-8.072,0,0.032,0.117,0.169,0.326,0.101,109.768,4
The First Noel - Remastered 1999,A Jolly Christmas From Frank Sinatra,Frank Sinatra,1957-09,"['adult standards', 'easy listening', 'lounge']",161373,43,0.176,0.153,0,-15.969,1,0.0365,0.956,0.00012,0.158,0.157,84.741,1
Do You Remember,The Orchard (10th Anniversary Edition),Ra Ra Riot,2020-08-24,"['baroque pop', 'electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern rock', 'piano rock', 'shimmer pop', 'stomp and holler']",211653,4,0.558,0.665,1,-7.648,1,0.0385,0.0327,1.37e-05,0.0992,0.745,145.974,4
Dark Star - EP Version,Dark Star,Jaymes Young,2013-09-10,"['indie poptimism', 'modern rock', 'pop']",237021,45,0.38,0.533,5,-11.727,0,0.238,0.226,0.000348,0.119,0.522,170.893,3
Midnight Moon,Oh Wonder,Oh Wonder,2015-09-04,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'pop']",210755,47,0.681,0.484,1,-9.978,1,0.0563,0.641,0.00631,0.115,0.646,143.044,4
falling in reverse,vertigo,EDEN,2018-01-19,"['indie poptimism', 'modern rock', 'pop']",299296,47,0.24,0.388,5,-13.241,1,0.0474,0.866,0.0212,0.59,0.103,137.754,4
The Guitar Man,Pressure Chief,Cake,2004-10-04,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",233160,45,0.521,0.578,4,-6.158,0,0.0305,0.102,4.56e-05,0.223,0.726,155.902,4
I. Flight of the Navigator,Because the Internet,Childish Gambino,2013-12-10,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",344143,56,0.304,0.668,1,-10.739,0,0.0439,0.0539,0.141,0.128,0.166,79.319,4
Reprieve,Vallis Alps,Vallis Alps,2015-01-06,"['australian indie', 'australian pop', 'electropop', 'indietronica', 'vapor soul']",254665,45,0.708,0.276,0,-11.509,0,0.0309,0.747,0.254,0.103,0.381,139.994,4
Lost in You,Lost in You,khai dreams,2017-09-08,"['indie pop', 'lo-fi beats', 'pop']",101000,71,0.771,0.607,5,-12.02,0,0.113,0.336,0.0,0.122,0.79,90.039,4
It's You,It's You,BØRNS,2016-05-27,"['electropop', 'indie pop', 'modern rock', 'pop']",238800,45,0.227,0.272,5,-10.368,1,0.0302,0.858,0.000906,0.1,0.0844,134.305,4
Comfort Eagle,Comfort Eagle,Cake,2001-07-23,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",220226,54,0.736,0.782,11,-6.171,1,0.0528,0.09,0.0,0.211,0.899,120.987,4
"LA Devotee - Live at Amway Center, Orlando, FL, 4/14/2017",All My Friends We're Glorious: Death of a Bachelor Tour Live,Panic! At The Disco,2017-12-15,"['baroque pop', 'emo', 'modern rock', 'pop punk']",196031,41,0.428,0.96,2,-4.909,1,0.0778,0.0117,0.0,0.789,0.261,176.014,4
For Reasons Unknown,Sam's Town,The Killers,2006-10-02,"['modern rock', 'permanent wave', 'rock']",212266,61,0.504,0.884,3,-4.214,1,0.0366,0.000458,0.0399,0.108,0.516,140.398,4
Heaven,Heaven,The Walkmen,2012-05-29,"['alternative rock', 'dance-punk', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler']",262293,50,0.369,0.905,9,-6.25,1,0.0561,9.97e-05,0.191,0.125,0.535,157.998,4
Heaven,Heaven,The Walkmen,2012-05-29,"['alternative rock', 'dance-punk', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler']",262293,50,0.369,0.905,9,-6.25,1,0.0561,9.97e-05,0.191,0.125,0.535,157.998,4
Empty,Till The Sun Turns Black,Ray LaMontagne,2006-08-29,"['acoustic pop', 'indie folk', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']",317280,48,0.482,0.381,2,-13.93,1,0.0311,0.455,0.00295,0.114,0.42,81.712,4
Tongues,How Do You Feel Now?,Joywave,2015-04-14,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rochester ny indie', 'rock', 'shimmer pop']",234773,57,0.827,0.682,6,-7.111,0,0.0435,0.00048,0.0187,0.101,0.933,117.967,4
Dazzle,Oh Wonder,Oh Wonder,2015-09-04,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'pop']",187107,51,0.635,0.421,5,-8.153,0,0.0448,0.612,2.77e-06,0.163,0.608,111.707,4
Technicolour Beat,Oh Wonder,Oh Wonder,2015-09-04,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'pop']",180119,63,0.597,0.363,5,-10.365,0,0.0314,0.626,2.96e-05,0.0848,0.0785,130.022,4
Fancy Shoes,Songs for Dads,The Walters,2014-11-28,"['chicago indie', 'indie garage rock', 'indie pop']",134426,59,0.689,0.368,0,-7.34,1,0.0263,0.588,0.0,0.101,0.738,104.057,4
Visions of Gideon,Call Me by Your Name (Original Motion Picture Soundtrack),Various Artists,2017-11-03,[],247808,60,0.252,0.314,5,-18.197,0,0.0407,0.942,0.676,0.0892,0.2,75.056,4
Shackleton,The Endurance,Adam Young,2016-12-01,['indiecoustica'],189426,36,0.714,0.42,3,-10.221,0,0.0456,0.457,0.948,0.113,0.554,142.03,4
(Nice Dream),The Bends,Radiohead,1995-03-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",233226,55,0.262,0.567,9,-11.075,1,0.0344,0.161,0.263,0.225,0.377,172.857,3
Sentiment,Focus,Cynic,1993,"['death metal', 'djent', 'florida death metal', 'jazz metal', 'miami metal', 'progressive metal', 'technical death metal']",264293,22,0.336,0.868,7,-8.323,1,0.0543,0.00679,0.839,0.101,0.169,115.904,4
The Break up for Real,Together We're Stranger,No-Man,2016-09-16,"['art rock', 'neo-progressive', 'progressive rock', 'symphonic rock']",249573,11,0.441,0.187,11,-14.299,0,0.0309,0.675,0.746,0.109,0.139,129.04,4
The Break up for Real,Together We're Stranger,No-Man,2016-09-16,"['art rock', 'neo-progressive', 'progressive rock', 'symphonic rock']",249573,11,0.441,0.187,11,-14.299,0,0.0309,0.675,0.746,0.109,0.139,129.04,4
The Break up for Real,Together We're Stranger,No-Man,2016-09-16,"['art rock', 'neo-progressive', 'progressive rock', 'symphonic rock']",249573,11,0.441,0.187,11,-14.299,0,0.0309,0.675,0.746,0.109,0.139,129.04,4
Saccharine,Out of Sorts,Atta Boy,2012-12-20,[],304813,48,0.375,0.289,4,-11.508,1,0.0295,0.525,0.0126,0.0898,0.114,76.328,4
Simplest Love - 2019 - Remaster,Up From Below (10th Anniversary Edition) [2019 - Remaster],Edward Sharpe & The Magnetic Zeros,2009-07-07,"['double drumming', 'indie folk', 'indie pop', 'la indie', 'modern rock', 'stomp and holler']",172733,28,0.583,0.394,2,-9.122,1,0.0276,0.694,0.00886,0.129,0.439,95.416,4
40 Day Dream - 2019 - Remaster,Up From Below (10th Anniversary Edition) [2019 - Remaster],Edward Sharpe & The Magnetic Zeros,2009-07-07,"['double drumming', 'indie folk', 'indie pop', 'la indie', 'modern rock', 'stomp and holler']",232690,59,0.56,0.681,2,-4.875,1,0.0485,0.102,0.0,0.0573,0.645,81.991,4
JUSTICE LEAGUE UNLIMITED: Main Title,Spider-man: Animation's Finest - Music From Classic Animated Television Series,Dominik Hauser,2015-04-07,['scorecore'],61643,17,0.194,0.562,10,-10.977,1,0.0371,0.00249,0.239,0.11,0.463,176.004,4
Hard to Forget,Hard to Forget - EP,Jane XØ,2016-10-21,['pop edm'],200708,41,0.401,0.618,9,-5.991,0,0.0958,0.199,2.27e-05,0.0876,0.0791,119.707,5
Long Live the King,Respect My Art,Organ Freeman,2017-09-12,"['instrumental funk', 'modern funk']",316226,24,0.792,0.598,0,-10.221,1,0.0566,0.0692,0.839,0.193,0.663,125.022,4
Putin and I Get Along Fantastic,Respect My Art,Organ Freeman,2017-09-12,"['instrumental funk', 'modern funk']",362533,24,0.645,0.519,6,-9.309,0,0.0629,0.0108,0.871,0.0393,0.627,128.912,4
Putin and I Get Along Fantastic,Respect My Art,Organ Freeman,2017-09-12,"['instrumental funk', 'modern funk']",362533,24,0.645,0.519,6,-9.309,0,0.0629,0.0108,0.871,0.0393,0.627,128.912,4
7 - Acoustic,7 (Acoustic),Catfish and the Bottlemen,2017-03-10,"['modern alternative rock', 'modern rock', 'rock', 'stomp pop', 'welsh rock']",252320,51,0.434,0.571,10,-6.153,1,0.0392,0.76,0.000718,0.0972,0.435,159.165,4
Talking In Code,THE DUST OF RETREAT (EXPLICIT),Margot & The Nuclear So And So's,2005,"['dreamo', 'indie pop', 'indy indie', 'stomp and holler']",224093,41,0.487,0.578,7,-5.992,1,0.0287,0.311,0.000207,0.0723,0.203,128.036,3
Violet,South,Hippo Campus,2015-10-02,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'minneapolis indie', 'modern alternative rock', 'modern rock']",245662,49,0.253,0.845,4,-3.382,1,0.0659,0.00826,4.99e-05,0.0532,0.442,167.352,4
sex (catching feelings),i think you think too much of me,EDEN,2016-08-19,"['indie poptimism', 'modern rock', 'pop']",218808,75,0.413,0.521,9,-4.469,1,0.0466,0.162,0.0,0.323,0.532,103.391,4
She Moves Through The Fair,Spiritual Spiritual,B-Tribe,2001-01-01,"['healing', 'new age', 'rumba']",300000,24,0.349,0.256,2,-15.165,1,0.0346,0.461,0.085,0.114,0.0308,96.544,4
Bullet Proof ... I Wish I Was,The Bends,Radiohead,1995-03-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",208733,54,0.448,0.359,7,-13.559,1,0.0288,0.78,0.671,0.0753,0.0773,80.912,4
Everything In Its Right Place (Live In France),I Might Be Wrong,Radiohead,2001,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",462800,35,0.346,0.534,5,-12.425,0,0.0383,0.678,0.284,0.724,0.209,127.325,5
Idioteque (Live In Oxford),I Might Be Wrong,Radiohead,2001,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",264840,37,0.493,0.979,3,-6.132,1,0.189,0.211,0.0,0.963,0.322,146.078,3
Thank You Louise,Love Is Hell,Ryan Adams,2004-01-01,"['alternative country', 'folk', 'neo mellow', 'new americana', 'pop rock', 'roots rock', 'singer-songwriter', 'stomp and holler']",170440,21,0.437,0.303,3,-14.42,1,0.0317,0.848,0.000225,0.126,0.524,84.504,4
We Got Used To Us,Shrine Of New Generation Slaves,Riverside,2013-09-02,"['alternative metal', 'art rock', 'neo-progressive', 'polish prog', 'prog metal', 'progressive metal', 'progressive rock', 'symphonic rock']",250880,45,0.562,0.444,7,-11.08,0,0.0273,0.443,0.0108,0.0943,0.205,140.035,4
High Hopes - Live In Gdansk - Audio,Live In Gdansk,David Gilmour,2008-09-23,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'rock', 'symphonic rock']",597333,21,0.426,0.457,0,-10.478,0,0.028,0.566,0.487,0.984,0.146,74.473,4
Coming Back to Life,The Division Bell,Pink Floyd,1994,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",379241,56,0.286,0.499,0,-11.096,1,0.044,0.464,0.000682,0.102,0.145,176.437,4
Coming Back to Life,The Division Bell,Pink Floyd,1994,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",379241,56,0.286,0.499,0,-11.096,1,0.044,0.464,0.000682,0.102,0.145,176.437,4
Acquiesce - Remastered,(What's The Story) Morning Glory? (Deluxe Edition) [Remastered],Oasis,1995-10-02,"['beatlesque', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'rock']",267987,41,0.208,0.904,7,-4.33,1,0.081,0.012,0.00116,0.337,0.194,112.125,4
Your Body Is a Weapon,Glitterbug (Deluxe Edition),The Wombats,2015-04-14,"['indie pop', 'liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",237880,40,0.504,0.945,0,-3.409,1,0.0678,0.000602,0.0,0.174,0.355,104.383,4
1998 (Delicious),EP Delicious,Peace,2012-09-07,"['birmingham indie', 'english indie rock', 'modern alternative rock', 'modern rock']",608280,47,0.47,0.707,1,-7.477,0,0.0419,0.01,0.677,0.37,0.165,122.042,4
1998 (Delicious),EP Delicious,Peace,2012-09-07,"['birmingham indie', 'english indie rock', 'modern alternative rock', 'modern rock']",608280,47,0.47,0.707,1,-7.477,0,0.0419,0.01,0.677,0.37,0.165,122.042,4
Summer in My Lungs,Triggerpunkte,The F16s,2016-08-08,"['chennai indie', 'indian indie', 'indian rock']",313976,27,0.589,0.858,7,-5.469,1,0.0314,0.123,0.0218,0.251,0.625,145.029,4
"So Sad, So Sad","Cult of Personality - So Sad, So Sad",Varsity,2015-08-25,"['chicago indie', 'indie rock']",232566,52,0.397,0.518,4,-7.156,1,0.0327,0.0748,0.00634,0.133,0.262,113.737,4
Prayer of Tempest,Crimson Eyes,Sigmun,2015-11-15,"['indie psychedelic rock', 'indonesian indie', 'indonesian rock']",446000,33,0.436,0.553,4,-8.178,0,0.0471,0.08,0.0662,0.144,0.367,140.245,3
A Summer Song,Sketches,Conner Youngblood,2012-04-12,"['shimmer pop', 'shiver pop']",349500,33,0.626,0.4,0,-11.49,1,0.0417,0.083,0.814,0.116,0.313,79.935,4
Dear Wormwood,Dear Wormwood,The Oh Hellos,2015-10-16,"['folk-pop', 'indie folk', 'indiecoustica', 'san marcos tx indie', 'shimmer pop', 'stomp and holler']",316066,54,0.519,0.601,11,-10.409,0,0.033,0.227,0.007,0.112,0.164,158.055,4
I Don't Recall,Incorruptible Heart,Lavender Diamond,2012-09-25,"['etherpop', 'la indie']",180906,40,0.567,0.659,4,-7.196,1,0.0303,0.118,0.513,0.11,0.733,179.861,4
Serve The Song,In Mind,Real Estate,2017-03-17,"['chillwave', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'new jersey indie', 'noise pop', 'nu gaze']",193746,40,0.365,0.641,9,-5.908,1,0.0311,0.187,0.000699,0.104,0.439,171.924,4
Novels,Calm & Normal,Rusty Clanton,2016-10-28,['cleveland indie'],352079,47,0.512,0.282,9,-10.988,1,0.0333,0.171,0.00866,0.0866,0.145,131.032,4
You Tore Out My Heart,You Tore Out My Heart,Tiny Little Houses,2015-10-30,"['australian garage punk', 'australian indie']",255726,43,0.672,0.489,10,-8.973,1,0.0244,0.75,0.02,0.0963,0.423,77.054,4
We Move Like The Ocean,Language & Perspective,Bad Suns,2014-07-01,"['indie pop', 'indie poptimism', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock']",189171,49,0.589,0.865,1,-2.881,1,0.0347,0.000924,0.355,0.0663,0.524,118.027,4
Chameleon Skin,Inviting Light,The Flatliners,2017-04-07,"['canadian punk', 'folk punk', 'melodic hardcore', 'modern ska punk', 'orgcore', 'punk', 'ska', 'ska punk', 'skate punk']",305440,40,0.467,0.533,2,-9.059,1,0.0271,0.000901,0.453,0.309,0.106,105.004,4
After Slice,Ivory Waves,Ivory Waves,2017-09-05,['manitoba indie'],221906,40,0.664,0.348,6,-8.23,0,0.0357,0.289,0.0221,0.0632,0.607,122.654,4
Night Vision Binoculars,Wicked Man's Rest,Passenger,2007-01-01,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",222160,44,0.65,0.675,8,-6.583,1,0.033,0.00925,1.87e-05,0.0726,0.782,105.986,4
This Year,Somersault,Beach Fossils,2017-06-02,"['brooklyn indie', 'chillwave', 'indie garage rock', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'nu gaze', 'popgaze', 'shoegaze']",168092,53,0.499,0.791,7,-7.293,0,0.0268,0.000656,0.0545,0.233,0.339,145.083,4
"I Love You Baby, I Love You Doll",Ocean,Parekh & Singh,2016-10-28,"['indian indie', 'kolkata indie']",169986,43,0.721,0.418,4,-11.315,1,0.0343,0.305,1.4e-06,0.277,0.651,94.935,4
"Rejoice Greatly, O Daughter of Zion (feat. Elsabé Richter)",Finding Messiah (Original Soundtrack),George Frideric Handel,2016-06-01,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",258096,8,0.422,0.171,10,-17.244,1,0.0527,0.776,1.03e-05,0.363,0.457,113.161,4
Ghost,ii,Aquilo,2018-05-04,"['indie anthem-folk', 'indie cafe pop', 'vapor soul']",177612,35,0.607,0.411,9,-10.322,1,0.0528,0.536,0.00594,0.125,0.387,80.033,4
Hypoxia,Pulse,Thomas Giles,2011-02-01,['djent'],306773,36,0.409,0.315,10,-9.543,0,0.0337,0.608,0.000915,0.148,0.0351,120.033,4
Trojans,When It Was Now,Atlas Genius,2013-02-18,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",217386,61,0.721,0.822,7,-4.843,1,0.0391,0.0113,7.01e-05,0.0898,0.536,140.002,4
Trojans,When It Was Now,Atlas Genius,2013-02-18,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",217386,61,0.721,0.822,7,-4.843,1,0.0391,0.0113,7.01e-05,0.0898,0.536,140.002,4
Trojans,When It Was Now,Atlas Genius,2013-02-18,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",217386,61,0.721,0.822,7,-4.843,1,0.0391,0.0113,7.01e-05,0.0898,0.536,140.002,4
Trojans,When It Was Now,Atlas Genius,2013-02-18,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",217386,61,0.721,0.822,7,-4.843,1,0.0391,0.0113,7.01e-05,0.0898,0.536,140.002,4
Shadows,Hope,Christian Leave,2016-07-01,"['indie cafe pop', 'indie pop', 'pop']",210634,38,0.406,0.484,10,-4.763,1,0.0333,0.811,0.0,0.371,0.16,133.986,4
Lower Your Eyelids To Die With The Sun,Before The Dawn Heals Us,M83,2005,"['french shoegaze', 'metropopolis', 'neo-synthpop']",641573,38,0.2,0.413,1,-7.597,1,0.0385,0.32,0.29,0.0978,0.0348,120.539,4
Gone,Michl,Michl,2016-08-12,"['electropop', 'indie poptimism', 'vapor soul']",172000,45,0.658,0.525,10,-6.903,0,0.15,0.556,5.78e-05,0.0883,0.265,82.006,4
Theme From The Iron Horse,The Iron Horse,The Sound Defects,2008-01-01,[],272000,40,0.661,0.831,8,-9.155,1,0.027,0.0403,0.766,0.106,0.953,97.384,4
Demon's Cave,S.O.D.A.,Roy Irwin,2016-02-14,"['auckland indie', 'nz indie']",138346,46,0.593,0.558,2,-11.182,1,0.052,5.17e-05,0.774,0.0989,0.981,155.032,4
U Make Me Wanna - Radio Edit,Nineties & Noughties,Various Artists,2019-10-11,[],221773,7,0.599,0.714,7,-6.824,1,0.0328,0.324,0.0,0.129,0.859,158.021,4
Ben,Pearl,Rubel,2015-01-16,"['folk brasileiro', 'nova mpb', 'nova musica carioca']",178306,50,0.521,0.279,2,-11.19,0,0.0331,0.913,2.89e-05,0.136,0.339,110.308,4
Poor Boy,Poor Boy,Willie and the Giant,2014-09-02,['deep new americana'],244312,38,0.699,0.426,9,-10.955,1,0.0237,0.718,0.402,0.315,0.679,89.887,4
Ghosts,Ghosts,Caverns,2015-01-20,[],168077,22,0.4,0.776,9,-6.841,1,0.0661,0.326,0.0438,0.422,0.354,99.982,4
Remedy,In Despair,Narwhal Tusk,2016-03-07,"['russian metal', 'russian power metal']",336280,12,0.382,0.653,1,-3.083,0,0.0341,0.014,0.0063,0.163,0.162,133.952,4
Come Near Me,Spoils Come Near Me,Massive Attack,2016-07-29,"['downtempo', 'electronica', 'trip hop']",294782,34,0.719,0.353,0,-11.814,1,0.0384,0.466,0.202,0.112,0.0895,127.974,4
Sympathy,Gutterflower,The Goo Goo Dolls,2002-04-08,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",178146,65,0.546,0.631,8,-5.757,1,0.0283,0.25,0.0,0.123,0.569,129.556,4
Come with Me Now,Lunatic,KONGOS,2014-01-27,"['modern alternative rock', 'modern blues rock', 'modern rock', 'south african rock']",211960,69,0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,4
King of the Surf Guitar,King of the Surf Guitar,Dick Dale and his Del-Tones,2007-05-22,['surf music'],127426,35,0.534,0.68,7,-7.422,1,0.0338,0.564,2.06e-05,0.524,0.838,123.854,4
Trains and Boats and Planes,EMI Legends Rock 'n' Roll Seris - The Definitive Collection,Billy J. Kramer,1991-09-30,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",169680,40,0.65,0.579,5,-7.45,1,0.0322,0.437,8.8e-05,0.146,0.416,111.087,4
"If I Should Go Before You - Live In Truro, NS May 4th, 2017",Guide Me Back Home (Live),City and Colour,2018-10-05,"['canadian folk', 'canadian indie']",248082,32,0.447,0.0626,9,-13.935,0,0.0329,0.961,3.04e-06,0.706,0.346,105.344,4
"If I Should Go Before You - Live In Truro, NS May 4th, 2017",Guide Me Back Home (Live),City and Colour,2018-10-05,"['canadian folk', 'canadian indie']",248082,32,0.447,0.0626,9,-13.935,0,0.0329,0.961,3.04e-06,0.706,0.346,105.344,4
Into My Arms - 2011 Remastered Version,The Boatman's Call (2011 Remastered Version),Nick Cave & The Bad Seeds,1997,"['art rock', 'permanent wave', 'rock']",256120,67,0.484,0.0874,0,-17.796,1,0.0394,0.894,0.154,0.11,0.219,94.163,4
Moon River (From Breakfast at Tiffany's) [Remastered],Moon River (Breakfast at Tiffany's) [Remastered],Audrey Hepburn,2014,"['hollywood', 'vintage hollywood']",123160,58,0.381,0.0251,10,-19.128,1,0.0327,0.935,0.00109,0.099,0.173,85.968,3
Moon River (From Breakfast at Tiffany's) [Remastered],Moon River (Breakfast at Tiffany's) [Remastered],Audrey Hepburn,2014,"['hollywood', 'vintage hollywood']",123160,58,0.381,0.0251,10,-19.128,1,0.0327,0.935,0.00109,0.099,0.173,85.968,3
Airbag,OK Computer,Radiohead,1997-05-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",287880,58,0.306,0.872,2,-7.313,1,0.05,0.00792,0.8,0.261,0.648,167.946,4
