name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Chop Suey!,Toxicity,System Of A Down,2001-09-04,"['alternative metal', 'nu metal', 'rap metal', 'rock']",210240,80,0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,4
Chop Suey!,Toxicity,System Of A Down,2001-09-04,"['alternative metal', 'nu metal', 'rap metal', 'rock']",210240,80,0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,4
Doncamatic (feat. Daley),Doncamatic (feat. Daley),Gorillaz,2010-11-23,"['alternative hip hop', 'art pop']",202066,49,0.893,0.48,9,-5.493,1,0.056,0.0903,0.0,0.102,0.968,123.98,4
First Snow,Soon It Will Be Cold Enough,Emancipator,2006-12-06,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']",312640,47,0.603,0.396,11,-12.765,1,0.034,0.759,0.856,0.275,0.198,95.0,4
Moh Moh Ke Dhaage (Male),Dum Laga Ke Haisha,Various Artists,2015-02-09,[],322899,55,0.634,0.344,2,-11.011,1,0.0288,0.741,6.09e-05,0.111,0.409,128.0,4
Moh Moh Ke Dhaage (Male),Dum Laga Ke Haisha,Various Artists,2015-02-09,[],322899,55,0.634,0.344,2,-11.011,1,0.0288,0.741,6.09e-05,0.111,0.409,128.0,4
Departer,Night Is the New Day,Katatonia,2009-01-01,"['alternative metal', 'doom metal', 'gothic metal', 'melodic death metal', 'metal', 'progressive metal', 'swedish doom metal', 'swedish metal', 'swedish progressive metal']",327466,28,0.383,0.41,4,-10.171,0,0.0303,0.0158,0.519,0.0868,0.0389,159.906,4
Let It Die,Let It Die,Feist,2004-01-01,"['art pop', 'canadian indie', 'canadian pop', 'chamber pop', 'indie pop', 'indie rock', 'stomp and holler']",175320,38,0.542,0.187,7,-13.531,1,0.0439,0.6,0.0002,0.111,0.0569,115.084,3
Bulleya,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Pritam,2016-10-26,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood', 'sufi']",348965,60,0.552,0.769,2,-4.504,0,0.0465,0.497,0.0,0.112,0.702,86.957,4
For Mom,Colma,Buckethead,1998-01-01,"['funk metal', 'instrumental rock', 'neo classical metal', 'shred']",310080,40,0.49,0.598,8,-8.67,0,0.102,0.0141,0.95,0.128,0.252,163.195,4
Snowdin Town,UNDERTALE Soundtrack,Toby Fox,2016-06-03,['indie game soundtrack'],76168,50,0.655,0.432,8,-14.439,1,0.0514,0.9,0.93,0.0617,0.881,204.099,4
Echolocation,Split EP,LITE / Mouse on the Keys,2016-09-30,[],193542,7,0.312,0.809,8,-8.406,1,0.0412,0.655,0.907,0.231,0.431,114.887,1
Break Your Heart,Rokstarr,Taio Cruz,2010-01-01,"['dance pop', 'edm', 'pop', 'pop rap']",186266,67,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,4
Break Your Heart,Rokstarr,Taio Cruz,2010-01-01,"['dance pop', 'edm', 'pop', 'pop rap']",186266,67,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,4
Break Your Heart,Rokstarr,Taio Cruz,2010-01-01,"['dance pop', 'edm', 'pop', 'pop rap']",186266,67,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,4
Break Your Heart,Rokstarr,Taio Cruz,2010-01-01,"['dance pop', 'edm', 'pop', 'pop rap']",186266,67,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,4
Break Your Heart,Rokstarr,Taio Cruz,2010-01-01,"['dance pop', 'edm', 'pop', 'pop rap']",186266,67,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,4
Break Your Heart,Rokstarr,Taio Cruz,2010-01-01,"['dance pop', 'edm', 'pop', 'pop rap']",186266,67,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,4
start//end,vertigo,EDEN,2018-01-19,"['indie poptimism', 'modern rock', 'pop']",333967,53,0.353,0.393,6,-7.424,0,0.0393,0.563,6.25e-05,0.0992,0.073,149.54,4
Josie's Song - Live Berlin,Spotify Sessions,William Fitzsimmons,2014-05-13,"['acoustic pop', 'indie folk', 'neo mellow']",224413,8,0.622,0.358,10,-14.513,1,0.0462,0.693,0.0807,0.115,0.449,123.46,4
Diamond Eyes,In Mind,Real Estate,2017-03-17,"['chillwave', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'new jersey indie', 'noise pop', 'nu gaze']",154359,30,0.634,0.672,4,-7.664,1,0.0279,0.0296,0.0,0.112,0.683,147.985,4
Glorious Warrior,Plural,Electric Guest,2017-02-17,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop', 'vapor soul']",242760,42,0.593,0.567,1,-7.536,1,0.0419,0.0186,0.69,0.218,0.57,174.814,4
We Will Become Silhouettes - Remastered,Give Up (Deluxe 10th Anniversary Edition),The Postal Service,2003-02-19,"['indie pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie']",300546,50,0.611,0.561,2,-8.33,1,0.0324,0.0682,0.0928,0.12,0.134,155.01,4
Rome,Wolfgang Amadeus Phoenix,Phoenix,2009-05-25,"['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave']",278080,47,0.626,0.686,2,-7.058,1,0.0321,0.369,0.0963,0.0958,0.394,126.206,4
Runaway - Live on the Resolution Tour,Live on The Resolution Tour,Matt Corby,2013-12-13,"['australian indie', 'australian pop']",384230,41,0.243,0.371,2,-8.807,1,0.0348,0.785,0.0292,0.0984,0.0397,113.804,4
Dance On Our Graves,Absence,Paper Route,2009-01-01,"['christian rock', 'dreamo']",357146,26,0.288,0.538,4,-8.172,1,0.0412,0.117,0.01,0.308,0.0534,128.978,4
We Subside,Variations on a Dream (Remastered),The Pineapple Thief,2003-11-18,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",299093,19,0.4,0.423,0,-8.177,1,0.0315,0.0105,0.644,0.0781,0.135,80.003,4
We Subside,Variations on a Dream (Remastered),The Pineapple Thief,2003-11-18,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",299093,19,0.4,0.423,0,-8.177,1,0.0315,0.0105,0.644,0.0781,0.135,80.003,4
Strobo,P.Y.L,illion,2016-10-12,"['j-rock', 'japanese alternative rock']",248397,28,0.618,0.31,11,-9.944,1,0.0352,0.965,1.66e-06,0.244,0.429,121.851,3
Aaj Jane Ki Zid Na Karo,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Pritam,2016-10-26,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood', 'sufi']",171428,44,0.489,0.812,9,-6.31,0,0.18,0.286,0.0,0.0768,0.272,140.043,4
Aaj Jane Ki Zid Na Karo,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Pritam,2016-10-26,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood', 'sufi']",171428,44,0.489,0.812,9,-6.31,0,0.18,0.286,0.0,0.0768,0.272,140.043,4
"Jeena Jeena (From ""Badlapur"")","Jeena Jeena (From ""Badlapur"")",Sachin-Jigar,2015-01-15,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",228968,53,0.677,0.318,5,-9.196,1,0.028,0.775,0.0,0.118,0.585,104.983,4
"Mohe Rang Do Laal (From ""Bajirao Mastani"")",Bajirao Mastani (Original Motion Picture Soundtrack),Sanjay Leela Bhansali,2015-11-25,[],231837,40,0.614,0.84,0,-3.291,1,0.0496,0.748,0.0,0.0531,0.497,131.76,3
Nova Scotia,You Are Here,Magic Man,2013-09-09,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'shimmer pop']",255573,30,0.543,0.898,10,-6.322,1,0.0317,0.00426,0.228,0.102,0.274,120.007,4
Oliver Queen Suite,Arrow: Season 1 (Original Television Soundtrack),Blake Neely,2013-09-17,"['scorecore', 'soundtrack']",587197,31,0.432,0.2,1,-20.881,1,0.0364,0.677,0.888,0.103,0.0389,95.028,4
Ballad of Fallen Angels,Bebop,Saib,2017-08-06,"['chillhop', 'japanese chillhop', 'lo-fi beats']",137195,42,0.552,0.823,8,-12.275,0,0.0512,0.525,0.276,0.112,0.385,169.965,4
"I Don't Trust Myself (With Loving You) - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,John Mayer,2008,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",524893,50,0.62,0.487,9,-8.266,0,0.0346,0.441,0.00571,0.942,0.462,83.943,4
All You Need to Know,What We Have Sown (Remastered),The Pineapple Thief,2007-08-21,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",248876,19,0.536,0.719,9,-6.339,0,0.0264,0.00336,0.0133,0.324,0.286,130.042,4
Animals,V,Maroon 5,2014-09-02,"['pop', 'pop rock']",231013,76,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,4
Sing Me to Sleep,Different World,Alan Walker,2018-12-14,['electro house'],187800,70,0.474,0.622,4,-6.381,0,0.061,0.0129,3.82e-06,0.327,0.158,176.062,4
Blue Bucket Outro - Live,Carrie & Lowell Live,Sufjan Stevens,2017-04-28,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",765510,22,0.0732,0.698,2,-9.052,1,0.153,0.127,0.557,0.703,0.0376,73.514,3
Blue Bucket Outro - Live,Carrie & Lowell Live,Sufjan Stevens,2017-04-28,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",765510,22,0.0732,0.698,2,-9.052,1,0.153,0.127,0.557,0.703,0.0376,73.514,3
Fallen Down (Reprise),UNDERTALE Soundtrack,Toby Fox,2016-06-03,['indie game soundtrack'],150545,48,0.661,0.476,2,-13.436,1,0.0487,0.904,0.901,0.114,0.84,109.991,3
Elevation of Love,Seven Days of Falling,Esbjörn Svensson Trio,2003-09-22,"['contemporary jazz', 'ecm-style jazz', 'jazz fusion', 'jazz trio', 'modern jazz trio', 'swedish jazz']",403666,39,0.334,0.422,5,-14.282,0,0.0308,0.653,0.85,0.112,0.413,91.209,3
Untitled,Recordings,Porcupine Tree,2001-05-01,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",530240,22,0.176,0.231,2,-17.61,0,0.0347,0.0472,0.884,0.123,0.0395,166.617,3
Gold,Built On Glass,Chet Faker,2014-04-01,[],285290,58,0.616,0.505,1,-9.307,1,0.058,0.381,0.00115,0.161,0.228,139.956,4
Honky Tonk Women - Mono Version,Hot Rocks (1964-1971),The Rolling Stones,1971-12-20,"['album rock', 'british invasion', 'classic rock', 'rock']",179386,68,0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,4
Coming Home,Magnolia,The Pineapple Thief,2014-09-15,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",185626,24,0.547,0.594,2,-9.344,1,0.0336,0.158,0.411,0.124,0.0531,120.153,4
Firestone (feat. Conrad Sewell),Cloud Nine,Kygo,2016-05-13,"['edm', 'pop', 'tropical house']",273684,78,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055,4
Nightcall,Nightcall,Deadv,2014-09-15,[],247853,36,0.487,0.368,1,-11.123,0,0.03,0.0608,0.402,0.125,0.0378,95.035,4
Beautiful,Freedom,Akon,2008-01-01,['dance pop'],312986,64,0.743,0.948,0,-4.445,0,0.0893,0.122,0.0,0.112,0.614,130.024,4
Jungle - Shallou Remix,Jungle (Shallou Remix),Saint Mesa,2016-12-16,['la pop'],181346,34,0.565,0.595,4,-9.276,1,0.0385,0.157,0.141,0.124,0.178,89.946,4
Sweet Nothing (feat. Florence Welch),18 Months,Calvin Harris,2012-10-29,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",212560,72,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,4
Good Time,The Midsummer Station,Owl City,2012-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",205933,76,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,4
Petrina,Mitau,Audrey Fall,2014-01-14,"['instrumental post-rock', 'post-rock']",384816,31,0.447,0.633,11,-9.315,0,0.0339,0.0463,0.925,0.0929,0.135,100.001,4
If I Lose Myself - Alesso vs OneRepublic,Fitness Beats,Various Artists,2020-08-26,[],225072,0,0.534,0.848,2,-5.413,1,0.0488,0.16,7.27e-06,0.116,0.152,127.946,4
Perth,Bon Iver,Bon Iver,2011-06-21,"['eau claire indie', 'melancholia']",262079,54,0.468,0.453,0,-14.463,0,0.0464,0.855,0.552,0.326,0.0679,119.932,4
Slow Down,Little Mind Alike,Twiceyoung,2013-05-16,['nashville indie'],217153,39,0.397,0.359,10,-11.483,1,0.0322,0.805,3.7e-06,0.118,0.249,155.346,4
Forgettable (feat. Olivia),Beautiful,Project 46,2015-07-10,"['big room', 'complextro', 'edm', 'electro house', 'gaming edm', 'pop edm', 'progressive electro house']",194677,46,0.623,0.59,9,-4.47,1,0.031,0.681,0.0,0.0601,0.226,128.075,4
In Your Eyes,MrSuicideSheep Presents - Taking You Higher,Various Artists,2015-10-09,[],260354,32,0.672,0.567,11,-8.365,1,0.102,0.041,0.633,0.699,0.159,123.921,4
My Friend the Forest,All Melody,Nils Frahm,2018-01-26,"['compositional ambient', 'electronica', 'focus', 'neo-classical', 'neoclassical darkwave']",316167,54,0.253,0.0118,8,-33.838,1,0.042,0.952,0.614,0.245,0.149,82.843,3
Cause For Alarm,The House That Dirt Built,The Heavy,2009-10-05,"['bath indie', 'funk', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock']",283546,32,0.72,0.668,5,-5.05,0,0.0408,0.0509,0.000104,0.0768,0.839,173.076,4
Curse Me Good - Radio Edit,Curse Me Good,The Heavy,2012-10-22,"['bath indie', 'funk', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock']",197459,12,0.725,0.844,6,-5.656,0,0.0343,0.00729,0.0,0.0949,0.934,119.021,4
Montana - Christopher Willits Remix,Awake (Deluxe Version),Tycho,2016-01-15,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",485256,31,0.204,0.403,9,-15.023,1,0.0365,0.0275,0.883,0.179,0.0395,134.819,4
Heaven Feat Gavin Clark,End Titles . . . Stories for Film,UNKLE,2008-07-15,"['alternative dance', 'big beat', 'electronica', 'trip hop']",418786,21,0.413,0.365,0,-15.792,1,0.0291,0.677,0.656,0.113,0.0843,89.984,4
Sunn,SunnMoonnEclippse,Radical Face,2017-02-10,"['indie folk', 'jacksonville indie', 'stomp and holler']",255486,29,0.599,0.449,0,-12.019,1,0.0288,0.0559,0.567,0.387,0.313,145.066,3
Bluebird Of Happiness,Spoon And Rafter,Mojave 3,2003-09-08,"['dream pop', 'nu gaze', 'slowcore']",555826,44,0.364,0.177,1,-13.918,1,0.0289,0.732,0.571,0.0998,0.0343,72.526,4
Humble Ledger (Gnostic States),Degeneraterra,Eidola,2015-05-05,"['progressive post-hardcore', 'swancore']",307083,44,0.411,0.525,7,-6.782,0,0.0317,0.201,1.03e-06,0.11,0.0903,81.605,4
Weightless,Lucky,Nada Surf,2008,['power pop'],212213,26,0.164,0.656,10,-6.187,1,0.0383,0.0211,0.00285,0.353,0.333,170.232,3
Play Crack The Sky,Deja Entendu,Brand New,2003-06-17,"['emo', 'pop punk', 'screamo']",327880,46,0.54,0.363,6,-11.551,1,0.0365,0.668,0.0,0.133,0.335,118.229,3
Golden,Infinity On High,Fall Out Boy,2007-01-01,"['emo', 'modern rock', 'pop punk']",152400,49,0.35,0.411,8,-7.403,1,0.0275,0.835,0.0017,0.118,0.163,179.68,4
I Lived On The Moon,Tales And Dreams,Kwoon,2006-03-31,"['french post-rock', 'post-rock']",272640,37,0.13,0.113,2,-21.218,0,0.0403,0.00304,0.853,0.148,0.049,44.611,4
Weight of Love,Turn Blue,The Black Keys,2014-05-09,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",410186,63,0.282,0.547,2,-8.621,1,0.0322,0.03,0.888,0.104,0.133,151.468,4
Mornings,The Satanic Satanist,Portugal. The Man,2009-01-01,"['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']",279080,43,0.319,0.533,2,-5.605,1,0.0288,0.471,2.42e-05,0.168,0.149,149.61,3
Detroit Stab,Songs for the Late Night Drive Home,Anchor & Braille,2016-02-05,"['christian rock', 'dreamo', 'piano rock']",213666,17,0.591,0.341,9,-7.244,0,0.0289,0.249,0.123,0.093,0.408,127.954,4
New Moontide,Immortal Light,Buck Curran,2016-07-12,[],329349,3,0.437,0.349,5,-9.334,1,0.0281,0.818,0.00271,0.0991,0.165,77.236,4
Sweet Isabel,Insomniac,Enrique Iglesias,2007-01-01,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",193440,21,0.304,0.708,4,-5.929,1,0.0338,0.00758,0.0,0.331,0.183,178.275,4
Lonely,Life in Boxes,Yoe Mase,2017-03-03,"['chillstep', 'pop edm']",247492,43,0.435,0.592,10,-5.912,1,0.0367,0.0683,0.000136,0.142,0.302,152.019,4
Near Light,Living Room Songs,Ólafur Arnalds,2011-12-05,"['bow pop', 'compositional ambient', 'focus', 'icelandic classical', 'neo-classical', 'neoclassical darkwave']",208589,59,0.477,0.348,2,-14.586,1,0.0335,0.931,0.949,0.11,0.0867,117.94,4
Berzerk,The Marshall Mathers LP2 (Deluxe),Eminem,2013-11-05,"['detroit hip hop', 'hip hop', 'rap']",238746,67,0.739,0.872,11,-4.059,0,0.333,0.0217,0.0,0.26,0.684,95.084,4
So Close To Magic,So Close To Magic,Aquilo,2016-12-16,"['indie anthem-folk', 'indie cafe pop', 'vapor soul']",202289,44,0.601,0.179,6,-18.21,1,0.0352,0.982,0.0637,0.0666,0.14,114.981,4
Portal,Little Machines,Lights,2014-09-19,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']",269133,31,0.361,0.341,8,-12.342,1,0.0351,0.65,0.0147,0.0919,0.0484,159.724,3
"Sicilienne, Op. 78",Music for Flute & Harp,"Jean-Pierre Rampal, Marielle Nordmann",1990-04-20,[],205466,39,0.262,0.0521,3,-25.832,1,0.052,0.994,0.925,0.0891,0.114,93.587,4
"Sicilienne, Op. 78",Music for Flute & Harp,"Jean-Pierre Rampal, Marielle Nordmann",1990-04-20,[],205466,39,0.262,0.0521,3,-25.832,1,0.052,0.994,0.925,0.0891,0.114,93.587,4
"Sicilienne, Op. 78",Music for Flute & Harp,"Jean-Pierre Rampal, Marielle Nordmann",1990-04-20,[],205466,39,0.262,0.0521,3,-25.832,1,0.052,0.994,0.925,0.0891,0.114,93.587,4
My Love (feat. T.I.) - Single Version,My Love,Justin Timberlake,2006-10-24,"['dance pop', 'pop']",281826,47,0.766,0.669,4,-6.174,0,0.2,0.268,7.85e-06,0.439,0.799,119.961,4
Baby Don't Come Back,Vision,Maximum Love,2017-01-27,['synthwave'],238441,16,0.633,0.535,0,-9.48,1,0.0258,0.445,0.787,0.111,0.162,101.001,4
Interlude 2,An Awesome Wave,alt-J,2012-09-18,['indie rock'],77400,48,0.484,0.0881,9,-27.743,1,0.0412,0.961,0.967,0.373,0.363,116.116,4
Captive of the Sun,Captive of the Sun,Parquet Courts,2017-02-17,"['alternative rock', 'brooklyn indie', 'denton tx indie', 'freak folk', 'garage psych', 'indie garage rock', 'indie pop', 'indie rock', 'modern rock', 'neo-psychedelic', 'noise pop']",168800,39,0.542,0.841,2,-4.506,1,0.162,0.0905,0.000856,0.0976,0.594,155.309,4
Captive of the Sun,Captive of the Sun,Parquet Courts,2017-02-17,"['alternative rock', 'brooklyn indie', 'denton tx indie', 'freak folk', 'garage psych', 'indie garage rock', 'indie pop', 'indie rock', 'modern rock', 'neo-psychedelic', 'noise pop']",168800,39,0.542,0.841,2,-4.506,1,0.162,0.0905,0.000856,0.0976,0.594,155.309,4
The Bones Of An Idol,Twin Cinema,The New Pornographers,2005-08-22,"['alternative rock', 'anti-folk', 'canadian indie', 'indie pop', 'indie rock', 'modern power pop', 'modern rock', 'stomp and holler', 'vancouver indie']",171853,26,0.635,0.679,0,-5.704,1,0.0265,0.275,0.00213,0.182,0.589,97.521,4
Skyline,Hug Of Thunder,Broken Social Scene,2017-07-07,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'canadian rock', 'chillwave', 'dance-punk', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'nu gaze', 'stomp and holler']",251413,32,0.422,0.84,2,-6.027,1,0.0334,0.000453,0.0131,0.342,0.419,88.024,4
Brother Sport,Merriweather Post Pavilion,Animal Collective,2009-01-20,"['alternative dance', 'alternative rock', 'anti-folk', 'art pop', 'baltimore indie', 'chillwave', 'dance-punk', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'noise pop']",359026,39,0.514,0.977,6,-5.154,1,0.154,0.289,0.0105,0.0707,0.435,132.858,4
My Rights Versus Yours,Challengers,The New Pornographers,2007-08-21,"['alternative rock', 'anti-folk', 'canadian indie', 'indie pop', 'indie rock', 'modern power pop', 'modern rock', 'stomp and holler', 'vancouver indie']",257333,31,0.549,0.644,5,-7.512,1,0.0363,0.574,0.0,0.122,0.384,137.096,4
Pretty Pimpin,b'lieve i'm goin down...,Kurt Vile,2015-09-25,"['alternative rock', 'freak folk', 'indie folk', 'indie rock', 'modern folk rock', 'philly indie']",298760,64,0.566,0.664,8,-9.081,1,0.0281,0.0928,0.305,0.0903,0.764,91.117,4
Victim Lover,Hug Of Thunder,Broken Social Scene,2017-07-07,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'canadian rock', 'chillwave', 'dance-punk', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'nu gaze', 'stomp and holler']",295240,25,0.382,0.73,9,-6.503,0,0.0355,0.273,0.00801,0.107,0.135,81.944,4
"Shane, She Wrote This",Television,Television,1992-10,"['alternative rock', 'art punk', 'art rock', 'dance rock', 'dance-punk', 'experimental', 'folk rock', 'indie rock', 'new wave', 'no wave', 'post-punk', 'protopunk', 'psychedelic rock', 'punk', 'punk blues', 'rock']",261866,25,0.552,0.818,9,-11.558,0,0.0328,0.168,0.115,0.0448,0.815,154.827,4
Kinda Bonkers,The Painters,Animal Collective,2017-02-17,"['alternative dance', 'alternative rock', 'anti-folk', 'art pop', 'baltimore indie', 'chillwave', 'dance-punk', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'noise pop']",194148,45,0.593,0.732,10,-6.855,1,0.046,0.326,0.0,0.629,0.723,78.546,4
The Electric Version,Electric Version,The New Pornographers,2003-05-06,"['alternative rock', 'anti-folk', 'canadian indie', 'indie pop', 'indie rock', 'modern power pop', 'modern rock', 'stomp and holler', 'vancouver indie']",173000,39,0.53,0.986,9,-3.07,1,0.13,0.0102,0.0,0.17,0.691,167.112,4
